,Unnamed: 0,matchID,total kills,total deaths,total assists,Damage Dealt,Damage Taken,Summoner Avg Level,average levels,Total Gold Earned,#Assassins,#Fighters,#Mages,#Marksman,#Supports,#Tanks,WIN/LOSS?,win/loss cat
1815,3,NA1_4171305567,26,40,67,63457,74171,202,202,43986,2,1,1,2,1,1,0,LOSS
1817,5,NA1_4171340953,26,40,62,71823,89896,182,182,48966,1,1,2,1,0,2,0,LOSS
1819,7,NA1_4171268097,19,40,41,34376,80173,214,214,38261,2,3,0,2,0,2,0,LOSS
1821,9,NA1_4171252111,56,73,130,179401,249484,232.8,232.8,91701,0,3,3,0,0,2,0,LOSS
1823,11,NA1_4169815685,59,77,143,183237,286177,148.2,148.2,94895,1,3,1,1,1,1,0,LOSS
1825,13,NA1_4169773213,21,47,32,62375,83721,163,163,46674,0,1,4,2,0,0,0,LOSS
1827,15,NA1_4169748729,37,67,72,81857,114395,210.8,210.8,53983,2,1,1,2,0,1,0,LOSS
1829,17,NA1_4169755784,29,37,50,52665,70645,118.2,118.2,43695,1,2,1,2,2,1,0,LOSS
1831,19,NA1_4168517009,18,41,45,61137,109560,217.2,217.2,47997,1,2,3,0,2,1,0,LOSS
1833,21,NA1_4168522589,28,42,58,69906,100700,266.6,266.6,52888,1,1,2,2,0,1,0,LOSS
1835,23,NA1_4168457625,51,61,95,123362,133740,200.2,200.2,69673,2,0,5,0,2,0,0,LOSS
1837,25,NA1_4167283987,67,79,123,204743,198743,208.4,208.4,83760,0,1,4,1,1,0,0,LOSS
1839,27,NA1_4167228839,33,41,71,96743,132690,269,269,60966,2,2,2,1,1,0,0,LOSS
1841,29,NA1_4167233640,46,43,108,101330,124456,202.8,202.8,64682,1,1,3,1,3,0,0,LOSS
1843,31,NA1_4167147570,54,62,112,137292,173087,230.2,230.2,78582,2,3,2,0,2,0,0,LOSS
1845,33,NA1_4167152579,38,44,92,106669,127223,230,230,62500,1,2,1,2,0,2,0,LOSS
1847,35,NA1_4166186314,60,52,135,224681,213134,201.8,201.8,85056,1,2,2,0,1,2,0,LOSS
1849,37,NA1_4166211988,25,33,64,56001,72322,283.6,283.6,46237,0,1,4,0,2,1,0,LOSS
1851,39,NA1_4161433699,54,52,106,114305,121594,274.2,274.2,65851,0,0,3,3,1,0,0,LOSS
1853,41,NA1_4161409243,37,51,82,142326,137281,181.4,181.4,67774,0,0,3,3,1,1,0,LOSS
1855,43,NA1_4161378531,67,54,143,145251,129449,290,290,82924,1,0,1,3,1,0,0,LOSS
1857,45,NA1_4159887860,29,36,82,57159,76673,225.2,225.2,45745,1,1,3,2,3,0,0,LOSS
1859,47,NA1_4159931473,30,45,73,59842,103368,161.4,161.4,55503,0,1,3,2,0,1,0,LOSS
1861,49,NA1_4159788147,55,60,130,148763,125086,155.2,155.2,72560,1,2,2,3,0,1,0,LOSS
1863,51,NA1_4159814275,20,29,49,41861,56869,193.6,193.6,37986,3,2,1,2,0,1,0,LOSS
1865,53,NA1_4159781996,57,65,110,150060,183433,192.8,192.8,75082,1,2,1,1,1,1,0,LOSS
1867,55,NA1_4159708058,22,33,49,49296,54769,224,224,41201,3,1,1,1,2,1,0,LOSS
1869,57,NA1_4159705052,33,60,60,80918,119984,387.6,387.6,52783,2,3,2,1,1,0,0,LOSS
1871,59,NA1_4158119434,38,49,101,100795,114139,247.6,247.6,65862,2,0,3,2,0,1,0,LOSS
1873,61,NA1_4158097359,37,52,100,137106,175091,119.8,119.8,70163,1,3,1,0,2,1,0,LOSS
1875,63,NA1_4158142667,45,33,124,94726,85677,231.2,231.2,58782,1,3,3,0,2,1,0,LOSS
1877,65,NA1_4158121381,30,46,64,68172,105955,111,111,57004,3,2,3,0,0,1,0,LOSS
1879,67,NA1_4157635763,36,67,75,95779,156550,126.6,126.6,65414,1,2,2,1,1,1,0,LOSS
1881,69,NA1_4157611189,41,61,63,91542,111259,276.4,276.4,63668,2,1,0,4,0,1,0,LOSS
1883,71,NA1_4157583917,58,56,97,140637,175152,166.2,166.2,76599,2,0,4,1,1,0,0,LOSS
1885,73,NA1_4157570202,50,50,92,120833,122670,121.8,121.8,69237,1,1,3,2,1,0,0,LOSS
1887,75,NA1_4157522323,38,48,92,137801,146434,321.8,321.8,78595,2,1,3,1,0,1,0,LOSS
1889,77,NA1_4154949570,55,57,133,164603,156364,249.2,249.2,87607,0,1,3,2,1,1,0,LOSS
1891,79,NA1_4154963460,37,41,91,108115,134466,202,202,66602,1,1,2,2,2,0,0,LOSS
1893,81,NA1_4154950048,59,50,140,122694,123644,190,190,71679,0,0,4,2,1,0,0,LOSS
1895,83,NA1_4154923968,55,60,109,146641,153055,148.2,148.2,70795,0,1,4,1,2,1,0,LOSS
1897,85,NA1_4151728647,48,63,124,119647,149660,210.4,210.4,74656,1,1,3,2,2,1,0,LOSS
1899,87,NA1_4151722315,65,67,175,185285,224297,230.8,230.8,104490,2,1,4,1,2,0,0,LOSS
1901,89,NA1_4151607658,59,65,101,171926,183014,207.8,207.8,79835,2,4,2,1,0,0,0,LOSS
1903,91,NA1_4151593931,52,53,129,144060,132963,176.8,176.8,68076,2,2,1,1,1,0,0,LOSS
1905,93,NA1_4145262723,59,59,134,159409,146611,146.2,146.2,77818,0,2,2,1,1,1,0,LOSS
1907,95,NA1_4145260912,31,46,71,61872,88500,258.4,258.4,50309,2,0,4,0,3,0,0,LOSS
1909,97,NA1_4145218981,20,42,44,50599,76500,150.8,150.8,45019,0,0,3,2,2,0,0,LOSS
1911,99,NA1_4144579805,31,38,84,73508,84512,137.6,137.6,56295,1,2,2,2,3,0,0,LOSS
1913,101,NA1_4144386689,30,41,71,85252,112420,268.4,268.4,64819,2,0,2,2,1,1,0,LOSS
1915,103,NA1_4142444530,28,45,66,78634,98074,100.6,100.6,55038,2,2,2,1,2,0,0,LOSS
1917,105,NA1_4142399143,58,72,120,175572,193475,192,192,77333,2,2,2,1,1,0,0,LOSS
1919,107,NA1_4138893403,37,50,87,118295,139308,227.8,227.8,59079,2,3,0,1,1,1,0,LOSS
1921,109,NA1_4138847043,50,53,120,122240,193929,231.4,231.4,85709,3,1,1,1,2,1,0,LOSS
1923,111,NA1_4135778785,51,55,73,131461,194710,130.2,130.2,84965,1,2,0,3,0,0,0,LOSS
1925,113,NA1_4135786050,38,40,64,108015,105309,71.2,71.2,66271,1,1,3,3,0,0,0,LOSS
1927,115,NA1_4135753746,58,52,162,148628,139451,199,199,73446,1,1,4,0,3,1,0,LOSS
1929,117,NA1_4135751100,50,48,126,145241,135620,141.8,141.8,72435,2,3,1,1,0,1,0,LOSS
1931,119,NA1_4135708845,23,31,72,81240,102417,267.8,267.8,56201,0,2,3,0,3,1,0,LOSS
1933,121,NA1_4134739595,61,69,128,178224,276898,319.2,319.2,93876,3,4,2,0,1,0,0,LOSS
1935,123,NA1_4134726177,28,46,71,73494,134838,153.2,153.2,51468,0,3,1,0,1,5,0,LOSS
1937,125,NA1_4134701948,51,75,101,146270,197235,188.6,188.6,81332,1,0,4,0,0,0,0,LOSS
1939,127,NA1_4134687320,52,55,106,117462,149837,230.6,230.6,72510,2,2,3,0,1,1,0,LOSS
1941,129,NA1_4131521087,56,51,143,186813,212313,191,191,93971,1,1,4,0,2,1,0,LOSS
1943,131,NA1_4131457658,36,59,90,101255,120970,190.6,190.6,61558,1,3,2,0,2,1,0,LOSS
1945,133,NA1_4131443330,46,46,110,127672,131903,200.4,200.4,69054,1,2,3,0,2,1,0,LOSS
1947,135,NA1_4131369573,31,45,66,73996,86610,195.2,195.2,52768,0,3,1,2,2,2,0,LOSS
1949,137,NA1_4127920022,62,64,159,178262,182749,160,160,93363,1,1,4,0,1,2,0,LOSS
1951,139,NA1_4127863237,39,36,93,87996,115931,265.4,265.4,60571,0,1,2,2,2,1,0,LOSS
1953,141,NA1_4127584018,50,61,83,128352,161697,175,175,73355,1,2,2,2,0,1,0,LOSS
1955,143,NA1_4127610090,51,46,118,131184,128018,162,162,69682,3,0,4,0,2,0,0,LOSS
1957,145,NA1_4127506209,63,73,138,138907,195040,186.8,186.8,89613,1,1,3,1,2,0,0,LOSS
1959,147,NA1_4127533362,23,50,52,59871,92478,157.4,157.4,45632,2,1,3,2,2,0,0,LOSS
1961,149,NA1_4127530457,31,35,82,90769,114832,171.4,171.4,58810,0,2,4,1,1,1,0,LOSS
1963,151,NA1_4127377386,61,60,151,179025,152678,219.6,219.6,81764,0,0,4,3,2,0,0,LOSS
1965,153,NA1_4126242738,36,67,87,135857,185154,231,231,72990,3,2,3,0,1,0,0,LOSS
1967,155,NA1_4126219636,37,49,82,124654,111522,318.8,318.8,66785,2,3,2,1,0,1,0,LOSS
1969,157,NA1_4126186875,38,50,98,92498,125938,230.2,230.2,61322,2,4,1,1,1,1,0,LOSS
1971,159,NA1_4126193193,62,65,122,149233,183619,210.6,210.6,91298,2,3,3,1,1,0,0,LOSS
1973,161,NA1_4126190772,41,51,99,93224,113895,237.2,237.2,63002,1,0,4,1,1,0,0,LOSS
1975,163,NA1_4118068018,94,96,149,262395,385433,217.4,217.4,137916,0,4,3,1,0,2,0,LOSS
1977,165,NA1_4118036064,52,67,121,204686,204099,154.2,154.2,81588,3,3,1,1,1,0,0,LOSS
1979,167,NA1_4118042025,75,71,193,176888,202817,142.4,142.4,90573,1,1,3,0,2,1,0,LOSS
1981,169,NA1_4118030020,44,46,123,132371,134009,207.6,207.6,62420,1,1,3,1,3,1,0,LOSS
1983,171,NA1_4113288773,21,38,51,51197,84673,213,213,47204,0,5,1,1,1,1,0,LOSS
1985,173,NA1_4113294226,49,65,116,182285,163186,194.4,194.4,84087,0,1,3,2,1,1,0,LOSS
1987,175,NA1_4113281398,34,44,70,110225,94353,141.8,141.8,60243,1,0,3,2,2,0,0,LOSS
1989,177,NA1_4109763242,38,45,78,97158,117806,248,248,65650,1,1,1,3,0,1,0,LOSS
1991,179,NA1_4109728799,53,67,114,172356,208062,137.2,137.2,77027,0,2,2,2,0,2,0,LOSS
1993,181,NA1_4109714940,39,52,90,114270,114526,155.6,155.6,63538,1,1,3,1,0,1,0,LOSS
1995,183,NA1_4109712179,29,39,54,74741,84671,129.8,129.8,51902,1,0,4,1,1,0,0,LOSS
1997,185,NA1_4109628235,57,62,112,148483,195750,211,211,80493,1,1,1,3,1,1,0,LOSS
1999,187,NA1_4109615558,56,59,124,101741,128635,152.2,152.2,65617,0,1,2,2,1,1,0,LOSS
2001,189,NA1_4107277007,35,45,107,122796,139693,260,260,66867,2,3,0,1,1,2,0,LOSS
2003,191,NA1_4107234373,23,47,53,84730,116988,170,170,57700,1,2,2,3,0,1,0,LOSS
2005,193,NA1_4107250690,50,64,109,149911,220990,161.2,161.2,79146,2,2,1,2,1,0,0,LOSS
2007,195,NA1_4107197887,39,55,78,102849,148566,242.8,242.8,60533,2,3,1,1,0,2,0,LOSS
2009,1,NA1_4170332153,47,40,114,130072,103934,176.8,176.8,61617,2,2,1,2,1,1,0,LOSS
2011,3,NA1_4170295264,67,68,132,197644,210402,259,259,88613,2,3,1,1,0,1,0,LOSS
2013,5,NA1_4170270873,34,50,76,87143,115059,188.4,188.4,54509,1,4,2,0,1,1,0,LOSS
2015,7,NA1_4169706319,27,38,48,79521,95285,200.2,200.2,50617,0,1,3,1,1,2,0,LOSS
2017,9,NA1_4169712569,28,49,50,57814,100530,211.2,211.2,47287,1,3,2,1,0,0,0,LOSS
2019,11,NA1_4168772801,42,54,76,112968,124470,157.4,157.4,61737,1,2,2,1,2,2,0,LOSS
2021,13,NA1_4168698492,23,36,54,66731,84658,141,141,46985,1,3,2,0,0,2,0,LOSS
2023,15,NA1_4168722478,30,49,71,102354,107920,226,226,59047,1,2,3,1,1,1,0,LOSS
2025,17,NA1_4168593308,39,50,112,115275,131460,153.8,153.8,64827,0,2,1,3,0,2,0,LOSS
2027,19,NA1_4168558086,40,50,95,111789,143789,215.4,215.4,66349,1,3,2,1,2,1,0,LOSS
2029,21,NA1_4168513110,62,65,137,148408,192581,139.4,139.4,78626,1,2,2,2,1,1,0,LOSS
2031,23,NA1_4168449371,29,38,75,68405,80517,199.4,199.4,54181,2,2,3,1,2,0,0,LOSS
2033,25,NA1_4167231953,40,37,73,100512,87034,188.6,188.6,62770,0,1,2,2,0,1,0,LOSS
2035,27,NA1_4167166602,56,53,136,128378,156562,248.8,248.8,69465,3,2,1,2,1,1,0,LOSS
2037,29,NA1_4166809298,39,37,88,59680,81220,127.2,127.2,53988,2,1,3,0,1,0,0,LOSS
2039,31,NA1_4166796081,35,30,96,113087,98033,244.2,244.2,66567,0,0,5,1,3,0,0,LOSS
2041,33,NA1_4166822474,42,57,80,117662,150888,142.6,142.6,61604,0,1,3,1,1,1,0,LOSS
2043,35,NA1_4166769262,56,66,90,141239,182678,172.4,172.4,81001,3,3,2,0,0,1,0,LOSS
2045,37,NA1_4166228779,25,47,61,56559,103581,224.4,224.4,49495,1,3,2,0,2,2,0,LOSS
2047,39,NA1_4166231288,88,84,216,295853,329803,266,266,105100,0,1,3,0,3,2,0,LOSS
2049,41,NA1_4166102214,33,55,59,91633,115647,353,353,64039,2,1,2,2,1,0,0,LOSS
2051,43,NA1_4163186698,39,48,104,98823,125776,321.8,321.8,61630,0,0,2,2,3,1,0,LOSS
2053,45,NA1_4163192681,50,50,108,139709,149916,236.8,236.8,73450,1,2,1,1,0,2,0,LOSS
2055,47,NA1_4163139448,53,42,132,118169,110925,253,253,69375,3,1,3,1,0,1,0,LOSS
2057,49,NA1_4162430610,38,56,78,115976,125866,133.6,133.6,63795,3,2,2,0,2,0,0,LOSS
2059,51,NA1_4162329863,34,31,73,81125,61510,227.2,227.2,53931,0,0,4,1,3,0,0,LOSS
2061,53,NA1_4162193343,89,98,157,270797,276935,200.4,200.4,123031,1,1,1,2,0,1,0,LOSS
2063,55,NA1_4162137141,22,42,51,60522,120534,140,140,50027,1,5,1,0,0,3,0,LOSS
2065,57,NA1_4162101525,66,71,141,208466,171746,197.4,197.4,88707,1,1,1,2,2,0,0,LOSS
2067,59,NA1_4162035990,67,76,194,213169,208981,124.8,124.8,84201,0,2,2,0,2,3,0,LOSS
2069,61,NA1_4162008264,57,64,112,152384,191861,339.6,339.6,77800,1,2,2,1,2,1,0,LOSS
2071,63,NA1_4161942075,57,59,123,184508,146999,185.2,185.2,72083,2,2,1,1,0,1,0,LOSS
2073,65,NA1_4161864992,49,60,93,212103,202785,267.4,267.4,88764,2,2,3,2,0,0,0,LOSS
2075,67,NA1_4161833715,31,49,72,73499,110450,202.6,202.6,52734,2,2,3,0,1,1,0,LOSS
2077,69,NA1_4161085250,39,38,95,106079,101136,112.8,112.8,64714,2,1,2,2,2,0,0,LOSS
2079,71,NA1_4161017741,89,77,213,304248,278133,343.2,343.2,105913,1,2,3,0,1,2,0,LOSS
2081,73,NA1_4160307033,58,50,115,134839,156741,268.2,268.2,73909,1,1,3,1,1,1,0,LOSS
2083,75,NA1_4160314468,52,80,101,166294,189899,280.2,280.2,77875,1,1,2,2,0,1,0,LOSS
2085,77,NA1_4160340939,57,75,79,122350,154968,200.8,200.8,67742,3,1,1,4,0,0,0,LOSS
2087,79,NA1_4160288364,57,58,135,179192,153430,199.8,199.8,82606,0,0,5,2,1,1,0,LOSS
2089,81,NA1_4160286364,28,36,72,86139,86660,145.2,145.2,53992,1,1,3,1,2,1,0,LOSS
2091,83,NA1_4160284260,26,39,54,60364,84041,236.2,236.2,49060,0,3,2,1,0,2,0,LOSS
2093,85,NA1_4159886916,37,45,88,78787,105361,257.6,257.6,57695,0,2,4,0,2,0,0,LOSS
2095,87,NA1_4159920302,63,51,123,139271,146726,219.8,219.8,72176,1,2,2,0,1,2,0,LOSS
2097,89,NA1_4159767563,58,81,122,173201,208885,205.6,205.6,83919,1,1,2,3,2,0,0,LOSS
2099,91,NA1_4159754439,35,68,67,80380,129945,283.6,283.6,56710,1,1,1,2,2,1,0,LOSS
2101,93,NA1_4159697822,31,39,74,82730,95781,83.6,83.6,57789,3,1,2,2,0,1,0,LOSS
2103,95,NA1_4157497386,27,42,47,51839,82958,164.4,164.4,45543,1,1,1,3,1,1,0,LOSS
2105,97,NA1_4157501054,54,50,106,152227,156372,213.6,213.6,83074,3,2,1,2,0,0,0,LOSS
2107,99,NA1_4157456334,36,31,76,58169,58706,137.2,137.2,45334,3,1,1,1,0,1,0,LOSS
2109,101,NA1_4156082725,23,41,55,67258,79692,222.4,222.4,45919,1,2,3,0,2,1,0,LOSS
2111,103,NA1_4156037836,46,62,92,124068,118549,273.6,273.6,57722,1,2,2,1,2,1,0,LOSS
2113,105,NA1_4156062520,28,37,54,51241,68541,124.8,124.8,41284,0,1,2,2,3,0,0,LOSS
2115,107,NA1_4156008055,45,60,77,111662,141662,134.2,134.2,70617,3,2,2,1,1,1,0,LOSS
2117,109,NA1_4155279259,64,59,140,196409,162128,91.4,91.4,87818,0,1,3,2,0,0,0,LOSS
2119,111,NA1_4155264027,54,46,136,175306,164689,134.2,134.2,76521,1,3,3,0,1,1,0,LOSS
2121,113,NA1_4155241324,41,40,97,100788,104400,162.8,162.8,59150,1,1,2,1,2,2,0,LOSS
2123,115,NA1_4155176369,43,47,79,175481,141235,207.4,207.4,69672,1,0,2,3,1,1,0,LOSS
2125,117,NA1_4155015740,70,68,192,213316,288599,256.8,256.8,103625,0,1,1,2,2,3,0,LOSS
2127,119,NA1_4155000363,56,73,125,195084,210945,134.8,134.8,89228,3,1,1,2,0,1,0,LOSS
2129,121,NA1_4154946365,39,42,88,95985,119945,245.4,245.4,57791,1,1,1,2,2,2,0,LOSS
2131,123,NA1_4154943376,21,41,40,65217,88402,74.2,74.2,42184,2,2,1,1,0,1,0,LOSS
2133,125,NA1_4151931480,55,52,142,171431,185101,89.6,89.6,78769,1,3,2,0,0,3,0,LOSS
2135,127,NA1_4151857350,56,52,116,154113,175964,263.8,263.8,77630,1,1,2,1,1,2,0,LOSS
2137,129,NA1_4151483706,42,45,87,111776,133166,220.4,220.4,65437,0,1,2,2,1,1,0,LOSS
2139,131,NA1_4151418688,45,57,95,84894,118328,151.8,151.8,59469,1,2,2,4,0,1,0,LOSS
2141,133,NA1_4151377352,41,64,84,103703,151776,225.4,225.4,67600,2,3,2,0,0,2,0,LOSS
2143,135,NA1_4151365567,25,44,54,53288,77410,128.6,128.6,43256,2,3,2,0,1,1,0,LOSS
2145,137,NA1_4149541898,53,64,113,148426,149704,191.8,191.8,70791,2,3,1,1,0,1,0,LOSS
2147,139,NA1_4149457188,54,64,123,145511,216198,249.4,249.4,80604,0,0,3,2,0,2,0,LOSS
2149,141,NA1_4149453254,34,41,60,65834,90300,147.4,147.4,54290,2,3,2,2,0,1,0,LOSS
2151,143,NA1_4149436301,49,60,117,108797,161995,183,183,69258,2,3,0,1,1,0,0,LOSS
2153,145,NA1_4148154108,71,80,146,238532,252200,161.2,161.2,92548,2,2,2,2,0,1,0,LOSS
2155,147,NA1_4148129821,35,51,66,98957,133868,166.4,166.4,66151,4,3,0,0,1,1,0,LOSS
2157,149,NA1_4148056654,40,61,101,102653,147342,150,150,58290,0,2,1,2,1,2,0,LOSS
2159,151,NA1_4148090269,43,58,84,114823,130033,228,228,69176,3,2,1,0,1,1,0,LOSS
2161,153,NA1_4147339949,54,58,133,135527,179713,257.2,257.2,78906,2,2,1,2,2,1,0,LOSS
2163,155,NA1_4147256374,49,57,98,112571,152328,209,209,73870,2,3,2,0,0,2,0,LOSS
2165,157,NA1_4145792550,28,39,63,54056,68996,153.2,153.2,38849,2,3,2,0,1,2,0,LOSS
2167,159,NA1_4145746913,40,44,88,78834,101094,234.2,234.2,55634,0,1,3,2,0,2,0,LOSS
2169,161,NA1_4139994949,73,72,148,177156,218329,287.8,287.8,96152,1,2,3,1,2,1,0,LOSS
2171,163,NA1_4139949399,33,49,75,78185,103952,144.2,144.2,58998,1,1,1,4,1,0,0,LOSS
2173,165,NA1_4139964697,36,46,110,83220,110234,154.2,154.2,54011,1,3,1,1,1,1,0,LOSS
2175,167,NA1_4137485268,31,39,75,68310,79309,289.6,289.6,49580,0,1,3,1,2,2,0,LOSS
2177,169,NA1_4137480376,51,59,127,113485,151406,194.2,194.2,68831,1,1,3,1,2,1,0,LOSS
2179,171,NA1_4137397025,42,48,97,94887,107001,351,351,59016,0,1,2,2,2,2,0,LOSS
2181,173,NA1_4137411817,41,62,92,109513,141827,127,127,63967,1,1,3,2,1,1,0,LOSS
2183,175,NA1_4136679725,56,70,119,147810,178167,116.8,116.8,81201,0,0,2,2,2,1,0,LOSS
2185,177,NA1_4136686250,43,65,101,262960,212731,336.6,336.6,78687,2,2,2,1,0,2,0,LOSS
2187,179,NA1_4135868033,54,61,130,130917,196513,167,167,79783,0,2,2,1,1,2,0,LOSS
2189,181,NA1_4135070520,46,47,105,117691,143464,181.6,181.6,66368,0,1,2,1,1,2,0,LOSS
2191,183,NA1_4134876457,34,52,66,83904,108191,120,120,51704,3,4,2,0,0,1,0,LOSS
2193,185,NA1_4134111643,35,44,83,95115,107313,237.8,237.8,60259,1,0,4,1,2,0,0,LOSS
2195,187,NA1_4134057581,63,72,138,172450,178715,92.2,92.2,82358,2,2,0,2,0,1,0,LOSS
2197,189,NA1_4134074266,38,58,74,81538,109932,204.8,204.8,54465,3,2,2,0,0,0,0,LOSS
2199,191,NA1_4132732853,37,46,91,132497,106973,246.6,246.6,66464,2,0,5,0,2,0,0,LOSS
2201,193,NA1_4132707962,43,53,94,110141,163088,259,259,64897,0,1,1,2,0,2,0,LOSS
2203,195,NA1_4131370490,45,54,113,110076,126403,124.4,124.4,67820,1,0,2,1,3,1,0,LOSS
2205,197,NA1_4131306984,38,60,92,99306,152323,126,126,56930,1,4,0,1,1,3,0,LOSS
2207,1,NA1_4170627502,54,55,145,125084,138264,205.8,205.8,62292,1,1,1,2,1,1,0,LOSS
2209,3,NA1_4170002146,47,56,113,113489,130328,290.4,290.4,59744,2,2,3,0,1,1,0,LOSS
2211,5,NA1_4169955802,28,34,57,58695,81979,243.4,243.4,51454,1,1,2,3,0,1,0,LOSS
2213,7,NA1_4169715994,57,51,134,140519,180076,245.8,245.8,76019,0,2,2,1,1,2,0,LOSS
2215,9,NA1_4169617913,75,61,166,241495,161714,179.2,179.2,97624,0,1,3,1,1,0,0,LOSS
2217,11,NA1_4169402700,46,40,145,126909,133606,198.8,198.8,73700,2,1,2,2,3,0,0,LOSS
2219,13,NA1_4169375868,48,40,102,124493,90649,148.4,148.4,59513,2,1,2,3,0,0,0,LOSS
2221,15,NA1_4169373915,14,35,37,50030,75363,259.2,259.2,42346,2,2,2,2,1,0,0,LOSS
2223,17,NA1_4168573793,37,52,78,99510,117370,282.8,282.8,68372,2,2,2,1,0,2,0,LOSS
2225,19,NA1_4168558383,42,48,100,93623,126296,261.6,261.6,61660,0,2,1,3,1,1,0,LOSS
2227,21,NA1_4168554017,38,47,93,95944,108959,237.2,237.2,58273,2,3,2,2,1,0,0,LOSS
2229,23,NA1_4168479730,31,49,76,109275,104116,152,152,60125,2,0,3,1,1,0,0,LOSS
2231,25,NA1_4168465058,43,49,107,109117,135677,262.6,262.6,66776,2,2,2,2,1,0,0,LOSS
2233,27,NA1_4168480035,43,52,66,101708,117055,257,257,62247,2,1,2,4,0,0,0,LOSS
2235,29,NA1_4168415479,52,64,96,132373,152730,295.2,295.2,70892,1,1,2,2,1,1,0,LOSS
2237,31,NA1_4167852758,42,46,88,131580,160162,235.4,235.4,68922,0,1,2,2,2,1,0,LOSS
2239,33,NA1_4164611779,37,30,89,86328,86186,219.8,219.8,56946,2,3,2,1,2,0,0,LOSS
2241,35,NA1_4164196374,59,58,130,169611,180763,267.8,267.8,72114,1,3,2,1,0,2,0,LOSS
2243,37,NA1_4164098028,51,56,106,123531,163987,169.8,169.8,69021,2,3,3,0,0,2,0,LOSS
2245,39,NA1_4164064337,69,72,189,233285,197767,213.8,213.8,89282,2,1,3,3,0,0,0,LOSS
2247,41,NA1_4164044836,56,63,131,183954,198804,333.2,333.2,80407,1,0,2,0,2,2,0,LOSS
2249,43,NA1_4163290913,42,50,83,97580,138523,190.8,190.8,67024,2,3,2,1,1,0,0,LOSS
2251,45,NA1_4163126493,42,46,104,96946,100388,297.2,297.2,55656,2,3,1,1,1,1,0,LOSS
2253,47,NA1_4158326857,76,72,119,304376,226668,227.2,227.2,114481,1,3,4,0,1,0,0,LOSS
2255,49,NA1_4158261445,28,43,62,69921,94564,248,248,47866,1,2,2,1,0,2,0,LOSS
2257,51,NA1_4158211898,38,47,101,74147,100997,267.2,267.2,51017,2,2,1,2,1,1,0,LOSS
2259,53,NA1_4158156356,26,42,55,54890,76171,285.6,285.6,45337,1,3,2,0,1,2,0,LOSS
2261,55,NA1_4158140409,25,38,63,41986,59259,261.2,261.2,36226,1,2,1,3,1,0,0,LOSS
2263,57,NA1_4158069208,34,41,80,86062,105347,205.6,205.6,59233,1,2,3,1,3,0,0,LOSS
2265,59,NA1_4156729007,34,51,87,144838,119539,228.2,228.2,66301,0,2,2,2,0,2,0,LOSS
2267,61,NA1_4156745725,36,49,67,95514,102963,477.2,477.2,63203,2,2,1,1,1,1,0,LOSS
2269,63,NA1_4153674894,47,46,93,104155,113031,217.6,217.6,58579,3,3,1,2,1,0,0,LOSS
2271,65,NA1_4153392292,59,58,124,152948,160183,229.4,229.4,74517,0,3,0,2,1,2,0,LOSS
2273,67,NA1_4153173204,41,48,93,107167,129265,276.6,276.6,65637,2,3,0,2,0,1,0,LOSS
2275,69,NA1_4153151989,41,53,89,117829,163597,306.8,306.8,63794,0,3,2,0,1,3,0,LOSS
2277,71,NA1_4152514266,69,70,160,172506,200879,157.2,157.2,90525,1,2,2,1,0,2,0,LOSS
2279,73,NA1_4152487224,17,41,38,47685,80283,353.8,353.8,38880,4,4,0,1,0,0,0,LOSS
2281,75,NA1_4151518596,22,56,35,49898,130043,162,162,45350,0,3,0,1,1,4,0,LOSS
2283,77,NA1_4147864275,85,79,174,267125,246765,256.6,256.6,104513,2,2,2,0,1,1,0,LOSS
2285,79,NA1_4147813508,40,51,113,109726,155456,156.6,156.6,67539,0,1,3,2,3,1,0,LOSS
2287,81,NA1_4147839831,40,47,88,91523,115122,257.6,257.6,58969,2,2,1,1,1,1,0,LOSS
2289,83,NA1_4147706744,37,43,80,108881,111059,189.4,189.4,72265,0,0,4,1,2,1,0,LOSS
2291,85,NA1_4146917252,61,66,117,182166,184818,172,172,81582,1,1,4,1,1,1,0,LOSS
2293,87,NA1_4146817570,31,40,78,61994,84960,139.4,139.4,44075,0,2,1,2,1,2,0,LOSS
2295,89,NA1_4146676678,58,61,111,175965,211102,165,165,94856,2,3,2,0,1,1,0,LOSS
2297,91,NA1_4146654829,33,53,71,81662,127154,199,199,58343,1,4,2,0,0,1,0,LOSS
2299,93,NA1_4146662254,46,55,89,142883,136772,250.8,250.8,63321,2,3,2,0,1,0,0,LOSS
2301,95,NA1_4142332592,36,39,90,68585,68158,236.2,236.2,52660,2,1,1,3,1,0,0,LOSS
2303,97,NA1_4142008541,55,51,126,127449,129318,96,96,66757,2,2,2,2,1,0,0,LOSS
2305,99,NA1_4141875307,54,65,113,261295,173294,155.8,155.8,92792,2,0,3,2,0,0,0,LOSS
2307,101,NA1_4141863399,16,28,25,40013,62842,225.4,225.4,40918,1,1,2,2,2,1,0,LOSS
2309,103,NA1_4141851897,18,36,51,58867,76378,194.6,194.6,43945,1,2,1,2,0,2,0,LOSS
2311,105,NA1_4141808664,57,74,125,205805,219235,125.8,125.8,92500,3,2,1,3,0,0,0,LOSS
2313,107,NA1_4141073734,39,53,81,99312,98402,221.6,221.6,53464,1,1,1,2,2,1,0,LOSS
2315,109,NA1_4140826551,48,45,95,105836,120223,301.8,301.8,75232,1,2,2,2,0,1,0,LOSS
