,Unnamed: 0,matchID,total kills,total deaths,total assists,Damage Dealt,Damage Taken,Summoner Avg Level,average levels,Total Gold Earned,#Assassins,#Fighters,#Mages,#Marksman,#Supports,#Tanks,WIN/LOSS?,win/loss cat
504,104,NA1_4162188671,82,48,195,209076,205349,179.8,179.8,87543,1,3,2,0,2,2,1,WIN
506,106,NA1_4162149674,73,66,194,211245,173004,179.8,179.8,91368,1,2,2,1,0,1,1,WIN
508,108,NA1_4162107492,69,45,143,133155,105710,179.8,179.8,74722,2,0,1,2,1,1,1,WIN
510,110,NA1_4162069561,44,41,103,84805,111338,139,139,64849,1,2,1,2,2,0,1,WIN
512,112,NA1_4162083902,37,43,95,81099,120070,251,251,63139,0,1,3,1,4,0,1,WIN
514,114,NA1_4161945265,67,49,148,141264,158487,194.8,194.8,83047,3,2,3,0,1,0,1,WIN
516,116,NA1_4161933857,27,21,66,48951,48412,175.4,175.4,40646,2,2,2,1,0,1,1,WIN
518,118,NA1_4160995490,51,54,100,122384,133592,271,271,76196,2,0,2,2,2,1,1,WIN
520,120,NA1_4160881856,48,49,87,113694,140939,297.4,297.4,70873,4,3,0,0,1,0,1,WIN
522,122,NA1_4160818113,62,32,139,116515,108652,191.8,191.8,64351,2,0,3,0,2,1,1,WIN
524,124,NA1_4160786367,62,48,158,111307,147031,222.2,222.2,72291,0,1,3,1,3,1,1,WIN
526,126,NA1_4160800836,48,43,87,112916,98057,310.8,310.8,64326,4,2,1,1,1,0,1,WIN
528,128,NA1_4160095094,62,58,124,125530,125374,289.2,289.2,75881,3,1,2,3,0,0,1,WIN
530,130,NA1_4160087641,62,59,143,139047,162799,196.8,196.8,75217,0,0,3,2,0,2,1,WIN
532,132,NA1_4160082603,67,45,148,159659,156305,194.8,194.8,88990,2,3,2,1,1,1,1,WIN
534,134,NA1_4160050990,41,32,86,100641,73431,164.8,164.8,65740,0,1,3,3,0,0,1,WIN
536,136,NA1_4159590419,40,35,81,97365,105970,197.2,197.2,60882,1,1,4,0,2,2,1,WIN
538,138,NA1_4159477252,57,52,159,165651,154189,142.6,142.6,78014,0,2,2,2,1,2,1,WIN
540,140,NA1_4158856813,59,64,148,175528,162290,123.4,123.4,80488,1,1,3,1,1,1,1,WIN
542,142,NA1_4158823498,48,52,123,119292,151526,161.8,161.8,75557,0,0,2,3,2,1,1,WIN
544,144,NA1_4158758853,40,42,93,88126,112085,105.8,105.8,65585,1,3,3,0,1,2,1,WIN
546,0,NA1_4170257825,84,74,182,238163,260698,163.8,163.8,119573,1,1,3,1,1,1,1,WIN
548,2,NA1_4170252030,51,49,77,122635,146600,213.2,213.2,72756,1,1,4,1,0,2,1,WIN
550,4,NA1_4170215307,40,28,105,86086,109333,202.4,202.4,65649,1,3,2,1,3,0,1,WIN
552,6,NA1_4170158970,61,62,129,140644,169955,213.2,213.2,75419,3,3,0,2,1,1,1,WIN
554,8,NA1_4170109687,72,74,138,290732,204011,213,213,109775,0,1,4,1,1,0,1,WIN
556,10,NA1_4169824219,67,60,148,209938,231699,189.8,189.8,88474,2,3,2,0,2,1,1,WIN
558,12,NA1_4169820020,54,50,84,110792,154718,135,135,62577,2,3,1,1,0,1,1,WIN
560,14,NA1_4169775128,51,42,123,112977,110782,210.4,210.4,65622,2,1,2,2,1,1,1,WIN
562,16,NA1_4169760857,54,40,110,118838,134428,210.4,210.4,70859,1,1,2,2,1,2,1,WIN
564,18,NA1_4169755101,39,36,80,98807,112544,194.8,194.8,63831,0,2,1,3,0,2,1,WIN
566,20,NA1_4169698848,69,75,155,218695,224875,216.6,216.6,98773,3,1,2,0,2,1,1,WIN
568,22,NA1_4169664193,71,57,169,201632,171036,210,210,85351,4,0,2,2,1,1,1,WIN
570,24,NA1_4169638953,63,55,114,129714,149021,201,201,79739,1,3,3,1,0,0,1,WIN
572,26,NA1_4169560480,48,37,102,126962,108664,238,238,65610,2,1,3,1,1,0,1,WIN
574,28,NA1_4169462882,57,54,114,160009,115115,283.2,283.2,80048,3,1,1,3,0,0,1,WIN
576,30,NA1_4168915862,67,55,140,193952,162241,271.8,271.8,83052,3,1,1,2,1,0,1,WIN
578,32,NA1_4168891576,43,31,116,102467,83035,271.8,271.8,55387,1,0,3,2,1,0,1,WIN
580,34,NA1_4168826871,31,24,87,83831,66529,227.4,227.4,49273,1,3,1,2,1,1,1,WIN
582,36,NA1_4168851597,34,17,91,58170,52244,196.8,196.8,48198,0,2,3,1,3,1,1,WIN
584,38,NA1_4168751958,81,53,173,203511,155778,264,264,92008,0,0,4,2,1,0,1,WIN
586,40,NA1_4168558383,48,42,102,119203,101873,200.2,200.2,65469,2,0,1,2,2,0,1,WIN
588,42,NA1_4168513110,65,62,125,182607,168551,200.2,200.2,79877,2,3,2,1,1,1,1,WIN
590,44,NA1_4168457625,61,51,147,124221,129724,211,211,76484,1,1,2,3,2,0,1,WIN
592,46,NA1_4168166932,46,30,122,106162,88019,112.6,112.6,56207,3,1,3,1,1,0,1,WIN
594,48,NA1_4167848309,57,61,119,144843,133996,242.8,242.8,72372,2,2,2,1,1,0,1,WIN
596,50,NA1_4167845012,64,52,140,167136,119706,223.4,223.4,72705,1,1,1,3,1,1,1,WIN
598,52,NA1_4167891772,61,40,119,106220,93616,228,228,59782,1,0,3,2,1,0,1,WIN
600,54,NA1_4166244637,43,38,103,128249,96154,266.6,266.6,73434,1,1,3,2,1,0,1,WIN
602,56,NA1_4166199276,48,63,89,116345,134041,332,332,73724,1,2,1,2,1,1,1,WIN
604,58,NA1_4166181883,35,28,65,89366,59831,198.8,198.8,54431,2,2,1,3,1,0,1,WIN
606,60,NA1_4166172886,76,78,155,229137,221790,165,165,104529,1,1,3,1,1,1,1,WIN
608,62,NA1_4166076227,48,58,88,114952,143163,326.2,326.2,64933,4,4,1,1,0,0,1,WIN
610,64,NA1_4166018958,56,57,138,202055,245535,151,151,93411,2,1,2,1,3,1,1,WIN
612,66,NA1_4166032034,57,42,128,132757,143076,181.8,181.8,86613,1,0,2,2,1,0,1,WIN
614,68,NA1_4165987136,47,48,121,129416,130567,269.2,269.2,66288,2,3,2,0,1,1,1,WIN
616,70,NA1_4165878400,60,50,139,126634,115257,223,223,64043,0,2,4,1,1,1,1,WIN
618,72,NA1_4165865806,39,24,88,65233,49229,231.6,231.6,48155,0,2,3,1,1,1,1,WIN
620,74,NA1_4165873043,42,39,103,96489,90434,231.4,231.4,55654,1,2,3,1,1,1,1,WIN
622,76,NA1_4162376406,45,29,117,105914,79550,179.8,179.8,56295,2,1,2,1,0,1,1,WIN
624,78,NA1_4162338962,32,41,66,83002,90019,179.8,179.8,59588,3,1,3,2,1,0,1,WIN
626,80,NA1_4162342098,58,52,136,152269,158430,202.8,202.8,77177,2,0,2,1,1,0,1,WIN
628,82,NA1_4162188671,82,48,195,209076,205349,179.8,179.8,87543,1,3,2,0,2,2,1,WIN
630,84,NA1_4162149674,73,66,194,211245,173004,179.8,179.8,91368,1,2,2,1,0,1,1,WIN
632,86,NA1_4162107492,69,45,143,133155,105710,179.8,179.8,74722,2,0,1,2,1,1,1,WIN
634,88,NA1_4162069561,44,41,103,84805,111338,139,139,64849,1,2,1,2,2,0,1,WIN
636,90,NA1_4162083902,37,43,95,81099,120070,251,251,63139,0,1,3,1,4,0,1,WIN
638,92,NA1_4161945265,67,49,148,141264,158487,194.8,194.8,83047,3,2,3,0,1,0,1,WIN
640,94,NA1_4161933857,27,21,66,48951,48412,175.4,175.4,40646,2,2,2,1,0,1,1,WIN
642,96,NA1_4160881856,48,49,87,113694,140939,297.4,297.4,70873,4,3,0,0,1,0,1,WIN
644,98,NA1_4160818113,62,32,139,116515,108652,191.8,191.8,64351,2,0,3,0,2,1,1,WIN
646,100,NA1_4160786367,62,48,158,111307,147031,222.2,222.2,72291,0,1,3,1,3,1,1,WIN
648,102,NA1_4160800836,48,43,87,112916,98057,310.8,310.8,64326,4,2,1,1,1,0,1,WIN
650,104,NA1_4160738489,57,43,116,113376,121646,299.8,299.8,65244,3,2,2,2,0,0,1,WIN
652,106,NA1_4160751380,53,44,135,156213,139892,328,328,76817,0,2,2,2,3,0,1,WIN
654,108,NA1_4160658214,54,43,149,159900,123280,289.2,289.2,74260,1,1,3,1,2,0,1,WIN
656,110,NA1_4160702121,45,34,86,80404,103731,336.2,336.2,56973,1,3,2,0,1,2,1,WIN
658,112,NA1_4160629523,49,47,120,99902,119875,278.8,278.8,63465,1,2,2,1,2,1,1,WIN
660,114,NA1_4160095094,62,58,124,125530,125374,289.2,289.2,75881,3,1,2,3,0,0,1,WIN
662,116,NA1_4160087641,62,59,143,139047,162799,196.8,196.8,75217,0,0,3,2,0,2,1,WIN
664,118,NA1_4154791009,30,16,69,39345,39132,271,271,38336,1,0,1,3,2,0,1,WIN
666,120,NA1_4153565218,54,52,100,121183,144769,260.2,260.2,78301,3,3,1,0,1,1,1,WIN
668,122,NA1_4153522325,56,47,97,119478,123806,158.4,158.4,72468,2,1,3,1,2,0,1,WIN
670,124,NA1_4153487676,79,59,186,194953,171769,173.2,173.2,88158,2,1,4,0,2,0,1,WIN
672,126,NA1_4152779697,66,63,172,176910,224040,192.2,192.2,89522,0,0,3,2,2,1,1,WIN
674,128,NA1_4152737080,55,40,141,111105,92663,184.4,184.4,63245,2,2,3,2,1,0,1,WIN
676,130,NA1_4152729286,69,67,128,159614,161347,192.8,192.8,83970,2,2,2,1,1,1,1,WIN
678,132,NA1_4152686805,58,46,113,126122,163648,189,189,74324,2,1,3,1,1,1,1,WIN
680,134,NA1_4152659425,57,68,134,182209,194378,227.6,227.6,93069,0,3,2,3,0,1,1,WIN
682,136,NA1_4152617950,37,47,96,55726,94342,217.8,217.8,51227,1,3,1,1,1,2,1,WIN
684,138,NA1_4152642673,34,30,70,77791,88573,192.8,192.8,59202,2,1,3,0,1,2,1,WIN
686,140,NA1_4152606655,51,58,127,177168,134143,188.8,188.8,81455,1,0,2,2,3,0,1,WIN
688,142,NA1_4152564914,77,65,150,162718,181767,192.8,192.8,86208,2,3,1,2,0,1,1,WIN
690,144,NA1_4152413349,77,73,136,223066,198948,197.6,197.6,89406,2,2,2,1,1,1,1,WIN
692,146,NA1_4152368712,67,61,163,202647,215837,220.4,220.4,86883,2,3,2,0,2,1,1,WIN
694,148,NA1_4152347628,58,47,114,95986,94550,220.4,220.4,60178,1,4,3,0,0,1,1,WIN
696,150,NA1_4152364117,44,34,102,81555,78610,245,245,57449,1,0,2,3,2,0,1,WIN
698,152,NA1_4152313886,62,48,139,159593,170012,261.8,261.8,81344,1,2,2,2,1,1,1,WIN
700,154,NA1_4152289518,58,41,140,117635,124470,191.4,191.4,66374,2,2,2,2,1,0,1,WIN
702,156,NA1_4149406837,61,69,142,193223,261654,202.4,202.4,88495,2,3,1,0,0,3,1,WIN
704,158,NA1_4149410922,70,70,148,206992,178170,282.8,282.8,83987,2,2,1,3,1,1,1,WIN
706,160,NA1_4149370805,53,43,112,125530,117176,188.6,188.6,72167,1,1,2,1,0,2,1,WIN
708,162,NA1_4149295357,67,70,127,197208,212940,254.4,254.4,104783,1,2,2,1,2,0,1,WIN
710,164,NA1_4149300893,36,30,84,93499,92048,176.8,176.8,58954,1,4,1,0,2,1,1,WIN
712,166,NA1_4149256085,41,26,93,73425,56123,202.4,202.4,49924,1,2,2,1,0,2,1,WIN
714,168,NA1_4149223220,57,54,126,150695,158296,293,293,80706,1,3,1,1,0,3,1,WIN
716,170,NA1_4149240073,32,19,74,54600,49887,219,219,44630,2,1,3,1,1,1,1,WIN
718,172,NA1_4149195162,70,62,154,171720,200986,219,219,90903,1,1,3,1,2,0,1,WIN
720,174,NA1_4149095203,65,50,143,139906,144189,207,207,74985,1,0,3,1,4,1,1,WIN
722,176,NA1_4149064199,39,32,92,78670,67574,214.4,214.4,55259,1,1,3,0,3,1,1,WIN
724,178,NA1_4149060666,42,18,92,84910,77258,138,138,57546,1,3,0,2,0,2,1,WIN
726,180,NA1_4148908761,49,36,117,97828,95738,138,138,58321,1,3,1,2,1,1,1,WIN
728,182,NA1_4148964921,39,26,111,76557,60618,87.2,87.2,49122,0,3,1,2,0,1,1,WIN
730,0,NA1_4171406402,41,28,82,89078,65302,160.6,160.6,54254,2,1,4,1,1,0,1,WIN
732,2,NA1_4171412522,36,21,100,88603,56456,200.8,200.8,50896,1,2,3,1,2,0,1,WIN
734,4,NA1_4171345359,54,62,117,149302,199136,274.2,274.2,80594,1,3,2,0,1,1,1,WIN
736,6,NA1_4171302664,41,23,76,97172,70975,262.8,262.8,52460,3,2,2,1,0,1,1,WIN
738,8,NA1_4171254865,40,40,89,117570,123340,191.4,191.4,66114,1,2,2,1,2,2,1,WIN
740,10,NA1_4170985770,36,35,73,96309,79810,226.8,226.8,61128,2,2,2,2,1,0,1,WIN
742,12,NA1_4170619707,50,48,109,112770,123591,145.4,145.4,71262,3,1,2,1,2,0,1,WIN
744,14,NA1_4170608017,33,26,82,71946,59381,266.8,266.8,53980,1,1,3,2,0,1,1,WIN
746,16,NA1_4170606392,53,52,154,131581,154537,112.6,112.6,71439,1,1,2,2,1,2,1,WIN
748,18,NA1_4170320724,56,42,154,134023,115426,143.8,143.8,66260,1,3,1,1,1,2,1,WIN
750,20,NA1_4169527562,36,31,109,82093,71116,288.6,288.6,50587,0,2,2,1,3,1,1,WIN
752,22,NA1_4169533517,49,38,130,104911,100597,225.2,225.2,60429,1,2,2,0,2,1,1,WIN
754,24,NA1_4168977461,52,33,145,85231,73369,277.2,277.2,50716,1,1,1,2,0,3,1,WIN
756,26,NA1_4168191128,46,31,97,78847,55225,227.2,227.2,57064,2,0,1,3,2,0,1,WIN
758,28,NA1_4168001649,59,62,109,143622,183520,176.4,176.4,77601,0,1,3,2,1,2,1,WIN
760,30,NA1_4167868452,61,44,149,118716,129841,103,103,74160,1,1,3,2,0,1,1,WIN
762,32,NA1_4167894132,28,29,71,74139,59791,176.2,176.2,48720,2,3,1,1,1,0,1,WIN
764,34,NA1_4167891772,61,40,119,106220,93616,228,228,59782,1,0,3,2,1,0,1,WIN
766,36,NA1_4167668381,39,41,83,105355,100566,251,251,64227,2,1,1,1,1,1,1,WIN
768,38,NA1_4167494714,50,44,110,115122,112938,164.6,164.6,66934,1,2,1,2,1,2,1,WIN
770,40,NA1_4166105157,52,41,140,135978,109855,143,143,65598,1,1,3,1,1,1,1,WIN
772,42,NA1_4164127107,43,35,89,93339,107769,228,228,58484,1,3,2,0,1,2,1,WIN
774,44,NA1_4164134927,48,38,117,83317,98667,107.4,107.4,62584,2,0,2,2,2,0,1,WIN
776,46,NA1_4163169587,55,51,123,111078,130379,195.2,195.2,69391,1,3,2,1,2,0,1,WIN
778,48,NA1_4163166054,52,33,136,108904,95233,155.6,155.6,68198,1,0,3,2,2,1,1,WIN
780,50,NA1_4162106489,55,38,135,155957,156159,223.2,223.2,89815,1,1,1,3,0,1,1,WIN
782,52,NA1_4162068691,62,55,154,163618,151744,335.4,335.4,80108,1,1,4,1,2,0,1,WIN
784,54,NA1_4161100466,54,36,130,112193,108625,216,216,68387,1,0,3,2,1,1,1,WIN
786,56,NA1_4161066120,41,15,113,71050,50154,207.8,207.8,47398,1,0,3,1,3,0,1,WIN
788,58,NA1_4160935813,41,17,88,62337,53396,241.4,241.4,46994,1,3,1,1,1,2,1,WIN
790,60,NA1_4160799011,53,40,157,151058,118031,171,171,68932,0,2,1,1,3,2,1,WIN
792,62,NA1_4160446876,44,28,102,79160,67896,177.6,177.6,56399,1,1,2,2,0,0,1,WIN
794,64,NA1_4160196969,48,39,90,106034,95439,176.6,176.6,63473,1,1,2,2,1,1,1,WIN
796,66,NA1_4158913312,70,89,112,194489,263043,160.2,160.2,98675,0,2,3,1,0,4,1,WIN
798,68,NA1_4158890976,50,49,110,115602,118780,199.6,199.6,67046,0,2,2,2,0,2,1,WIN
800,70,NA1_4158863733,57,44,120,128473,119734,199.6,199.6,73100,2,0,3,1,1,1,1,WIN
802,72,NA1_4158798081,61,46,88,100743,111846,199.6,199.6,69649,3,1,2,1,1,0,1,WIN
804,74,NA1_4158784637,42,39,101,80855,85051,199.6,199.6,53548,1,2,0,2,2,1,1,WIN
806,76,NA1_4157811506,72,61,112,179394,196018,187.2,187.2,92854,1,3,2,0,1,2,1,WIN
808,78,NA1_4157747630,56,55,131,148315,143484,217.6,217.6,78878,1,1,3,2,1,0,1,WIN
810,80,NA1_4157780532,59,34,155,106028,113723,231.4,231.4,60692,0,2,3,1,1,1,1,WIN
812,82,NA1_4157697795,53,47,99,140386,144794,215.8,215.8,73034,3,2,0,1,0,1,1,WIN
814,84,NA1_4157680653,50,45,160,141962,134027,153.6,153.6,73209,0,2,2,1,2,1,1,WIN
816,86,NA1_4157645306,31,23,81,67376,72705,207.6,207.6,50576,0,2,2,1,1,2,1,WIN
818,88,NA1_4156483872,60,60,108,145590,169944,185,185,83908,1,1,2,2,1,0,1,WIN
820,90,NA1_4156419696,62,48,127,127851,133868,154.8,154.8,76745,3,1,1,0,1,2,1,WIN
822,92,NA1_4156406810,50,47,102,114852,102572,202.2,202.2,65799,2,0,2,3,0,1,1,WIN
824,94,NA1_4155100739,48,46,129,122759,136395,213.2,213.2,62984,0,2,1,2,1,2,1,WIN
826,96,NA1_4154594992,60,52,129,121751,112000,106.6,106.6,65881,2,1,1,2,1,0,1,WIN
828,98,NA1_4154611761,45,22,119,104525,81747,147.2,147.2,56720,0,2,3,1,2,1,1,WIN
830,100,NA1_4154026902,83,70,153,203557,190537,208.6,208.6,100409,4,1,3,0,1,0,1,WIN
832,102,NA1_4153995167,53,43,120,129969,98976,219,219,65074,0,2,2,2,1,2,1,WIN
834,104,NA1_4153909250,51,53,135,124757,140176,322.4,322.4,77058,0,1,2,2,2,1,1,WIN
836,106,NA1_4153351531,55,39,116,146038,134460,118.6,118.6,70818,2,2,2,2,1,1,1,WIN
838,108,NA1_4153317603,48,27,111,94388,116915,226.4,226.4,58403,2,2,3,0,1,2,1,WIN
840,110,NA1_4153305149,37,36,93,102508,87540,223.8,223.8,64024,1,0,1,2,1,1,1,WIN
842,112,NA1_4153283765,42,31,83,71730,91479,116.4,116.4,60716,0,2,2,1,1,2,1,WIN
844,114,NA1_4153267878,52,40,136,114652,132302,188.8,188.8,67690,1,5,2,0,0,2,1,WIN
846,116,NA1_4151201622,59,34,108,94306,82212,138.6,138.6,60945,4,2,1,0,1,1,1,WIN
848,118,NA1_4151119622,45,34,137,112551,115672,103.6,103.6,66109,2,0,2,2,3,0,1,WIN
850,120,NA1_4151143100,62,53,129,188199,195026,85.6,85.6,86777,2,2,1,2,0,2,1,WIN
852,122,NA1_4151049103,53,43,129,150600,111591,245.2,245.2,68431,0,1,3,3,0,1,1,WIN
854,124,NA1_4151037416,34,34,98,80223,87010,269.6,269.6,55177,0,3,1,1,2,2,1,WIN
856,126,NA1_4150528168,29,24,62,42993,40731,214.8,214.8,37979,1,1,2,3,0,2,1,WIN
858,128,NA1_4150475207,48,33,95,92592,79811,187.2,187.2,60983,3,1,2,1,1,0,1,WIN
860,130,NA1_4150519752,30,19,88,56222,52616,270,270,44507,0,1,4,0,2,1,1,WIN
862,132,NA1_4150417056,60,39,145,119087,95455,193.6,193.6,65500,1,0,4,1,2,0,1,WIN
864,134,NA1_4149934659,59,46,118,156763,129109,224,224,67916,1,3,1,1,0,2,1,WIN
866,136,NA1_4149930843,52,43,87,127115,136093,205.4,205.4,78975,1,3,3,1,0,2,1,WIN
868,138,NA1_4149908388,48,27,114,85511,58501,270.2,270.2,54617,0,0,4,2,2,1,1,WIN
870,140,NA1_4149874265,62,30,128,131506,79637,223.8,223.8,71037,2,0,3,1,1,0,1,WIN
872,142,NA1_4149901743,57,38,125,100149,80750,197.6,197.6,59129,2,2,2,1,0,1,1,WIN
874,144,NA1_4149543954,47,46,71,121298,121369,185.2,185.2,70923,3,1,2,1,0,1,1,WIN
876,146,NA1_4149498797,50,41,136,121911,134196,226.8,226.8,65063,0,2,1,0,2,4,1,WIN
878,148,NA1_4149215137,36,29,91,85973,77963,200.6,200.6,58816,1,0,4,1,3,0,1,WIN
880,150,NA1_4149189416,35,24,75,70495,48351,167.6,167.6,45242,2,2,2,0,0,1,1,WIN
882,152,NA1_4148371478,55,53,120,190236,145931,169.6,169.6,85412,1,0,4,3,2,0,1,WIN
884,154,NA1_4148298173,59,45,117,127782,115645,211.4,211.4,70365,1,2,2,2,0,2,1,WIN
886,156,NA1_4148322169,57,41,134,137175,171735,282.8,282.8,70862,2,2,2,0,2,2,1,WIN
888,158,NA1_4148272905,97,74,170,298620,305382,184,184,115184,1,3,4,0,0,1,1,WIN
890,160,NA1_4148198126,34,25,48,62678,64324,221.8,221.8,52317,0,1,3,2,2,1,1,WIN
892,162,NA1_4147759387,54,53,141,131082,158882,81.6,81.6,77110,0,0,3,1,3,1,1,WIN
894,164,NA1_4147563237,36,20,90,74408,78900,183.4,183.4,56125,0,0,2,3,2,1,1,WIN
896,166,NA1_4146853253,49,37,118,108939,84896,167.6,167.6,62083,2,2,3,1,1,0,1,WIN
898,168,NA1_4145870872,85,77,141,311316,279704,277.6,277.6,113684,1,1,2,1,1,1,1,WIN
900,170,NA1_4145843994,32,31,91,113336,128256,126.8,126.8,69063,1,1,3,2,2,1,1,WIN
902,172,NA1_4144892671,26,39,69,87744,104103,209.2,209.2,58148,0,1,2,1,2,2,1,WIN
904,174,NA1_4144814858,65,68,135,173143,172134,208.2,208.2,82565,1,1,3,2,2,0,1,WIN
906,176,NA1_4144376333,53,43,105,121841,132596,186.8,186.8,83012,1,0,4,1,2,1,1,WIN
908,178,NA1_4144364052,31,30,63,71416,76984,168,168,49993,0,2,1,2,0,2,1,WIN
910,180,NA1_4144325399,60,49,110,148920,142746,122.8,122.8,80365,1,3,2,0,1,2,1,WIN
912,182,NA1_4144293487,30,19,57,56043,46211,153,153,45668,1,2,2,0,1,2,1,WIN
914,184,NA1_4144206019,57,56,144,124277,153725,122.6,122.6,72985,1,2,3,1,1,1,1,WIN
916,186,NA1_4144203806,48,36,109,97498,92659,183,183,63082,2,1,3,2,1,0,1,WIN
918,188,NA1_4143125877,44,34,84,102843,94014,123.2,123.2,68856,2,1,2,1,3,0,1,WIN
920,190,NA1_4142071628,61,41,139,113851,85975,129.4,129.4,66926,1,1,3,1,1,0,1,WIN
922,0,NA1_4168457625,61,51,147,124221,129724,211,211,76484,1,1,2,3,2,0,1,WIN
924,2,NA1_4168481315,57,49,155,164242,165392,169,169,83178,0,2,2,2,1,1,1,WIN
926,4,NA1_4160955047,57,43,91,121994,124925,174.2,174.2,71481,1,1,2,1,0,1,1,WIN
928,6,NA1_4154186076,43,36,102,121147,108630,348.8,348.8,67352,2,1,3,1,2,0,1,WIN
930,8,NA1_4153057273,64,64,121,197504,210430,261,261,92412,2,3,2,0,2,1,1,WIN
932,10,NA1_4153028080,44,28,87,93651,89807,239.6,239.6,66409,3,1,2,2,1,0,1,WIN
934,12,NA1_4152978868,44,24,131,96534,68621,194.6,194.6,47904,3,3,1,1,1,1,1,WIN
936,14,NA1_4152859697,29,10,71,43342,42153,234.2,234.2,43209,0,0,3,2,2,0,1,WIN
938,16,NA1_4152683880,70,56,160,220309,151872,194,194,77415,1,1,3,1,2,0,1,WIN
940,18,NA1_4152627715,71,66,139,232124,199251,288,288,101950,2,1,1,2,2,0,1,WIN
942,20,NA1_4152502203,35,33,87,97134,110684,280.4,280.4,65970,3,2,2,1,0,1,1,WIN
944,22,NA1_4152458414,52,32,127,127509,92941,247.2,247.2,67638,2,2,3,0,1,1,1,WIN
946,24,NA1_4152076881,70,58,139,191648,199151,152.4,152.4,99453,0,2,3,0,1,1,1,WIN
948,26,NA1_4152112694,63,51,153,170428,154703,288.4,288.4,78065,1,2,1,2,1,1,1,WIN
950,28,NA1_4152120451,57,61,116,152453,159372,254.2,254.2,84314,2,1,2,2,1,0,1,WIN
952,30,NA1_4152081177,38,34,95,81648,78943,226.6,226.6,57928,0,1,3,2,1,1,1,WIN
954,32,NA1_4152006748,42,39,85,128424,116875,152,152,69102,0,1,4,2,2,1,1,WIN
956,34,NA1_4151974083,71,53,148,162483,155898,162.8,162.8,84404,0,1,3,2,0,2,1,WIN
958,36,NA1_4151929954,55,33,114,110946,73964,255.2,255.2,60739,0,0,3,2,1,0,1,WIN
960,38,NA1_4151799139,50,41,144,132128,100481,239.6,239.6,59732,1,1,1,2,1,2,1,WIN
962,40,NA1_4151716718,39,33,67,102837,89846,243.2,243.2,64767,1,1,2,1,1,1,1,WIN
964,42,NA1_4151713588,25,18,71,48880,36328,155.2,155.2,45121,2,1,3,1,2,1,1,WIN
966,44,NA1_4151474790,54,47,124,161162,208732,266,266,92682,1,1,3,1,1,1,1,WIN
968,46,NA1_4151293363,47,62,113,167488,212375,210.4,210.4,96522,1,2,3,1,1,0,1,WIN
970,48,NA1_4150863922,60,54,132,146909,138212,257.6,257.6,72873,1,2,1,2,0,3,1,WIN
972,50,NA1_4150861244,74,65,187,217424,318561,154.4,154.4,105200,0,2,2,2,2,2,1,WIN
974,52,NA1_4150798119,40,41,74,106914,94003,224,224,67182,3,0,4,3,0,0,1,WIN
976,54,NA1_4150823691,72,53,163,224375,142543,291.8,291.8,88836,3,0,1,3,0,0,1,WIN
978,56,NA1_4150811274,60,51,159,191645,168018,158.6,158.6,80223,1,1,3,0,2,1,1,WIN
980,58,NA1_4150767696,48,34,115,90270,97381,243.8,243.8,66660,0,1,4,0,4,0,1,WIN
982,60,NA1_4150694947,46,57,105,150163,195651,227.8,227.8,78751,0,1,2,1,2,3,1,WIN
984,62,NA1_4150647271,30,14,63,48839,32426,233.6,233.6,43957,1,0,3,3,1,1,1,WIN
986,64,NA1_4150445478,58,42,149,210214,201291,271.6,271.6,85780,1,4,1,0,2,1,1,WIN
988,66,NA1_4150412238,42,37,117,111801,106782,242,242,65410,1,2,3,1,2,1,1,WIN
990,68,NA1_4150404897,51,57,116,130049,127904,237.8,237.8,72496,0,2,2,1,1,2,1,WIN
992,70,NA1_4150401321,58,32,145,105599,79031,289.4,289.4,59875,0,1,2,2,0,2,1,WIN
994,72,NA1_4150328785,39,31,104,90262,69264,185,185,53096,0,0,3,2,0,1,1,WIN
996,74,NA1_4147471335,70,67,125,220095,236106,397.6,397.6,91513,1,2,2,0,1,2,1,WIN
998,76,NA1_4146369599,51,40,139,123636,116368,223.6,223.6,66676,0,2,2,1,3,1,1,WIN
1000,78,NA1_4146248185,59,50,126,191963,172800,301.6,301.6,99696,1,1,4,1,2,0,1,WIN
1002,80,NA1_4143990760,47,33,110,110898,108547,187.2,187.2,68096,1,2,3,0,3,1,1,WIN
1004,82,NA1_4143937859,77,74,150,219587,269442,209.4,209.4,108233,1,1,2,1,1,2,1,WIN
1006,84,NA1_4142668175,37,24,98,82434,83249,107.6,107.6,56192,1,2,2,1,2,1,1,WIN
1008,86,NA1_4142647071,44,27,107,96502,71369,177.4,177.4,51144,2,1,2,3,0,2,1,WIN
1010,88,NA1_4142664279,73,63,187,161873,206345,368.4,368.4,80304,0,1,2,2,2,1,1,WIN
1012,90,NA1_4142451048,66,43,152,156553,139916,135.8,135.8,92973,1,2,1,2,2,1,1,WIN
1014,92,NA1_4142395148,58,50,151,209600,180137,248.2,248.2,83122,1,0,3,3,1,1,1,WIN
1016,94,NA1_4141650756,52,38,134,113048,104606,282,282,70150,1,2,2,2,1,1,1,WIN
1018,96,NA1_4139234850,68,70,138,241939,272690,151.8,151.8,90664,1,3,1,2,0,2,1,WIN
1020,98,NA1_4139252910,53,46,125,125336,151811,233,233,70164,1,2,2,1,2,1,1,WIN
1022,100,NA1_4139212283,63,47,170,168105,148548,143.6,143.6,83317,0,1,3,1,4,1,1,WIN
