,matchID,total kills,total deaths,total assists,Damage Dealt,Damage Taken,Time CC'ed,Total Gold Earned,First Blood Turret,#Assassins,#Fighters,#Mages,#Marksman,#Supports,#Tanks,WIN/LOSS?
0,3633340047W,43,60,97,388195,187097,234,70087,0,2,0,3,1,0,3,WIN
1,3633340047L,58,43,170,424275,146323,179,71260,1,0,2,4,1,3,0,LOSS
2,3633340047W,39,42,93,327363,149827,156,65735,1,1,2,2,1,2,2,WIN
3,3633340047L,42,39,98,338459,133510,192,62729,0,2,1,4,0,2,0,LOSS
4,3633340047W,43,33,92,273766,91827,97,57130,1,0,2,3,1,0,1,WIN
5,3633340047L,32,43,56,261536,89439,110,52361,0,2,4,1,0,0,2,LOSS
6,3633340047W,41,42,91,226358,102199,51,55065,0,2,3,2,1,0,0,WIN
7,3633340047L,42,41,93,224109,92767,52,53609,1,1,1,0,3,1,0,LOSS
8,3633340047W,41,25,111,182584,68565,74,46395,1,1,3,0,1,0,2,WIN
9,3633340047L,25,41,71,150367,76142,102,40136,0,1,2,3,0,1,1,LOSS
10,3633340047W,42,40,89,312673,135137,150,66309,1,0,2,3,0,2,1,WIN
11,3633340047L,40,42,93,315471,117277,75,62317,0,1,1,2,3,0,1,LOSS
12,3633340047W,55,45,136,372337,116847,102,66831,0,0,1,4,2,1,0,WIN
13,3633340047L,45,55,112,313070,121196,79,64132,1,1,2,2,2,2,0,LOSS
14,3633340047W,40,23,104,170866,59078,148,47075,1,0,1,1,2,2,2,WIN
15,3633340047L,23,40,58,125707,71552,64,40179,0,1,3,2,0,2,1,LOSS
16,3633340047W,56,39,149,319343,152311,258,64585,1,0,0,3,2,2,2,WIN
17,3633340047L,39,56,101,316495,141986,194,60627,0,1,1,3,1,2,1,LOSS
18,3633340047W,46,29,131,270549,70582,93,57402,1,1,2,2,1,2,1,WIN
19,3633340047L,29,46,55,192604,104182,57,49901,0,1,2,1,1,0,1,LOSS
20,3633340047W,42,26,89,223701,76958,87,50127,1,2,3,3,0,1,0,WIN
21,3633340047L,26,42,63,172497,85655,95,44887,0,0,2,1,2,2,2,LOSS
22,3633340047W,43,32,100,247165,92011,156,56951,1,1,2,1,2,1,2,WIN
23,3633340047L,32,43,69,229319,106629,128,49756,0,1,3,0,2,0,2,LOSS
24,3633340047W,38,21,99,223275,56791,92,49620,1,1,2,2,1,1,0,WIN
25,3633340047L,21,38,40,170936,82055,117,44486,0,2,2,3,0,2,1,LOSS
26,3633340047W,33,25,75,217827,68870,49,48583,1,1,2,2,1,0,1,WIN
27,3633340047L,25,33,50,175293,72323,84,46307,0,1,0,3,4,1,0,LOSS
28,3633340047W,55,54,99,490193,179165,199,83752,0,1,3,4,1,1,0,WIN
29,3633340047L,54,55,119,564680,162758,193,82768,1,1,2,4,1,2,0,LOSS
30,3633340047W,47,44,118,379326,124201,135,69110,1,0,1,3,1,2,2,WIN
31,3633340047L,43,47,91,330893,141345,106,64174,0,3,2,1,1,0,1,LOSS
32,3633340047W,63,47,136,511206,148958,170,79676,1,1,1,2,3,1,0,WIN
33,3633340047L,47,63,86,430860,174290,133,75554,0,1,3,2,2,0,1,LOSS
34,3633340047W,39,35,103,422694,118278,63,71814,1,0,4,1,1,0,2,WIN
35,3633340047L,34,39,91,359685,107596,113,69789,0,1,1,3,3,1,1,LOSS
36,3633340047W,42,28,111,254933,69175,117,56901,0,1,0,5,2,2,0,WIN
37,3633340047L,28,42,50,232827,101430,73,52587,1,3,1,3,1,1,0,LOSS
38,3633340047W,35,53,76,439529,154615,131,68409,0,1,3,1,1,0,3,WIN
39,3633340047L,53,36,142,390479,144726,143,69045,1,0,2,3,2,2,0,LOSS
40,3633340047W,35,20,95,185546,68903,152,49430,1,0,2,1,2,1,2,WIN
41,3633340047L,20,35,44,173504,73960,62,43928,0,1,0,3,3,0,1,LOSS
42,3633340047W,65,60,170,476457,239420,373,80224,1,0,1,2,2,2,2,WIN
43,3633340047L,60,65,128,497789,173644,209,77869,0,1,2,2,1,1,1,LOSS
44,3633340047W,50,38,152,283132,107196,203,58580,1,2,1,2,1,2,1,WIN
45,3633340047L,38,51,84,256616,147219,115,54119,0,2,3,2,1,0,2,LOSS
46,3633340047W,39,31,106,214152,106246,86,53583,1,1,4,1,1,0,3,WIN
47,3633340047L,31,39,74,239243,88995,157,47947,0,0,1,3,1,2,2,LOSS
48,3633340047W,21,8,70,89437,24659,64,30101,1,2,2,1,2,2,0,WIN
49,3633340047L,8,21,15,41180,31943,39,23186,0,1,2,1,2,1,2,LOSS
50,3633340047W,44,46,106,404074,148767,123,73855,0,1,3,2,0,2,2,WIN
51,3633340047L,46,44,98,392163,116787,217,72114,1,0,1,3,3,0,1,LOSS
52,3633340047W,66,53,139,671527,216582,273,94056,1,0,1,3,1,1,2,WIN
53,3633340047L,53,66,108,715962,198565,146,89418,0,3,2,3,1,1,0,LOSS
54,3633340047W,48,42,116,296546,140594,163,64287,0,0,2,3,0,2,2,WIN
55,3633340047L,42,48,100,304360,121397,143,59673,0,1,2,2,1,1,1,LOSS
56,3633340047W,46,43,118,278737,104768,135,60774,1,0,1,3,2,1,1,WIN
57,3633340047L,43,46,99,279346,118946,146,56924,0,1,1,4,1,2,0,LOSS
58,3633340047W,57,56,121,431295,180500,200,77260,1,0,1,4,1,2,1,WIN
59,3633340047L,56,57,106,524038,174412,161,78111,0,1,2,3,1,3,0,LOSS
60,3633340047W,46,39,93,230437,103513,128,55273,1,2,3,2,1,0,2,WIN
61,3633340047L,39,46,115,244927,96530,132,51653,0,1,0,2,2,3,1,LOSS
62,3633340047W,41,33,113,221285,84700,153,55795,1,1,1,1,2,1,2,WIN
63,3633340047L,33,41,89,243041,92209,141,51377,0,0,1,3,1,3,1,LOSS
64,3633340047W,43,24,140,274614,89685,155,61707,1,1,1,4,2,2,0,WIN
65,3633340047L,24,44,71,290002,116685,186,54675,0,0,2,2,1,2,2,LOSS
66,3633340047W,24,17,60,143650,42794,47,41297,1,1,2,3,2,0,1,WIN
67,3633340047L,17,24,29,114147,44876,46,36305,0,3,2,2,1,2,0,LOSS
68,3633340047W,51,48,123,328352,129688,205,64492,1,2,2,3,1,1,1,WIN
69,3633340047L,48,52,116,311892,115718,97,61146,0,1,0,2,3,0,0,LOSS
70,3633340047W,57,36,175,353727,120754,87,68577,1,0,1,2,2,1,1,WIN
71,3633340047L,36,57,90,320522,155936,200,62106,0,0,4,1,1,1,3,LOSS
72,3633340047W,41,25,84,210471,64994,43,49469,1,1,1,2,2,0,1,WIN
73,3633340047L,25,41,58,155891,66218,82,42261,0,4,1,2,2,0,0,LOSS
74,3633340047W,53,51,135,355283,144563,177,71067,0,1,2,2,0,2,1,WIN
75,3633340047L,51,53,124,371746,140753,342,67952,1,2,1,2,1,1,1,LOSS
76,3633340047W,43,31,123,188431,101972,217,52356,1,0,3,1,1,1,3,WIN
77,3633340047L,31,44,78,225146,94673,73,45713,0,0,1,1,3,0,2,LOSS
78,3633340047W,68,67,178,587412,185625,307,85898,0,1,1,2,1,2,2,WIN
79,3633340047L,66,69,187,482268,211649,284,83042,1,1,2,2,2,2,1,LOSS
80,3633340047W,59,69,163,632857,219978,200,85239,0,1,2,0,3,0,2,WIN
81,3633340047L,69,59,188,537120,233723,245,84204,0,2,3,2,1,1,1,LOSS
82,3633340047W,36,27,103,222441,85070,57,53360,1,1,1,2,1,1,1,WIN
83,3633340047L,26,37,64,196904,85484,60,48438,0,1,2,2,2,0,1,LOSS
84,3633340047W,59,46,122,382023,156726,170,71389,1,3,2,1,1,1,1,WIN
85,3633340047L,46,59,123,357244,148531,53,69154,0,3,1,2,1,1,1,LOSS
86,3633340047W,58,56,111,490387,170828,112,83463,0,2,1,2,1,2,1,WIN
87,3633340047L,55,58,125,466624,169091,101,79533,1,2,2,3,1,1,1,LOSS
88,3633340047W,44,59,101,418336,192001,130,72137,0,1,2,3,1,0,1,WIN
89,3633340047L,59,45,131,420927,151947,185,71554,1,1,4,2,0,0,2,LOSS
90,3633340047W,51,41,123,288802,113412,123,64433,1,0,1,2,2,1,3,WIN
91,3633340047L,41,51,73,300354,123545,65,60080,0,1,2,2,2,0,1,LOSS
92,3633340047W,48,40,100,444223,143852,126,73789,0,1,1,2,2,1,1,WIN
93,3633340047L,40,48,97,410083,130606,162,69623,1,0,2,2,3,0,1,LOSS
94,3633340047W,54,62,117,470357,195401,100,81665,0,1,1,2,2,0,1,WIN
95,3633340047L,62,54,124,519779,159174,139,80595,0,2,1,1,3,0,0,LOSS
96,3633340047W,40,32,113,259330,115145,125,64002,0,2,2,3,0,2,1,WIN
97,3633340047L,32,40,97,324369,101177,98,59396,1,1,2,2,2,1,0,LOSS
98,3633340047W,44,36,105,236977,92219,71,53663,1,1,2,3,1,1,0,WIN
99,3633340047L,36,44,103,224098,97578,80,49322,0,1,1,3,1,2,1,LOSS
100,3633340047W,44,28,115,265912,61024,123,52703,1,2,1,2,1,2,0,WIN
101,3633340047L,28,44,53,181217,104971,123,46912,0,4,1,4,1,0,0,LOSS
102,3633340047W,42,35,114,166899,78281,101,45372,0,0,3,2,1,1,2,WIN
103,3633340047L,34,42,87,191480,77445,50,43271,0,0,0,1,4,1,0,LOSS
104,3633340047W,29,24,77,209542,77498,83,50293,1,1,1,2,1,2,1,WIN
105,3633340047L,24,30,55,178880,85272,104,45261,0,1,3,4,0,1,0,LOSS
106,3633340047W,55,36,132,322700,107441,132,62399,1,1,2,2,2,0,1,WIN
107,3633340047L,36,55,89,271959,166441,157,56489,0,0,3,0,1,2,3,LOSS
108,3633340047W,55,36,132,267225,105779,157,62733,1,1,1,3,0,3,1,WIN
109,3633340047L,36,55,73,266877,113904,122,57611,0,2,2,2,1,2,1,LOSS
110,3633340047W,38,34,89,278573,133763,113,60160,0,1,4,2,0,0,3,WIN
111,3633340047L,34,38,92,319734,101324,114,56386,1,3,1,0,2,1,1,LOSS
112,3633340047W,46,50,135,396497,144378,123,73850,1,2,0,1,3,2,1,WIN
113,3633340047L,50,47,101,463353,146408,188,74058,0,1,3,1,1,1,1,LOSS
114,3633340047W,58,50,131,459422,135293,171,77405,1,2,1,2,1,1,0,WIN
115,3633340047L,50,58,123,371193,174465,141,72482,0,1,2,2,1,1,2,LOSS
116,3633340047W,46,56,104,457810,140017,194,77343,0,3,0,1,3,1,0,WIN
117,3633340047L,55,46,128,478417,171906,206,76331,1,0,1,3,1,2,2,LOSS
118,3633340047W,38,29,79,199569,88425,61,52412,0,2,1,2,1,0,1,WIN
119,3633340047L,29,38,74,201202,93397,104,48294,1,0,2,1,2,2,1,LOSS
120,3633340047W,39,17,98,172103,55632,138,46269,1,2,3,3,1,0,1,WIN
121,3633340047L,17,39,37,129069,73879,83,40305,0,0,1,3,1,2,1,LOSS
122,3633340047W,47,33,108,249283,93894,207,57234,1,2,1,3,1,2,0,WIN
123,3633340047L,33,47,82,252248,107700,181,53454,0,0,1,4,1,3,0,LOSS
124,3633340047W,27,20,58,116020,38604,51,33305,1,1,1,2,2,1,1,WIN
125,3633340047L,19,27,45,84803,39627,47,30790,0,1,1,3,1,2,0,LOSS
126,3633340047W,45,22,119,168115,64979,86,45034,0,1,0,2,1,2,1,WIN
127,3633340047L,22,45,62,126334,75033,60,37803,0,0,1,1,4,0,1,LOSS
128,3633340047W,59,48,162,325151,127523,172,65105,0,3,1,1,1,1,2,WIN
129,3633340047L,48,60,110,330798,166110,129,62676,1,1,3,1,1,0,2,LOSS
130,3633340047W,37,17,108,149095,40836,151,43697,1,1,1,3,2,1,1,WIN
131,3633340047L,17,37,25,110005,64463,32,36263,0,2,1,1,3,1,1,LOSS
132,3633340047W,43,36,83,230148,93923,117,54969,0,4,2,2,0,0,1,WIN
133,3633340047L,36,43,87,226181,88477,89,50043,1,2,1,2,2,1,0,LOSS
134,3633340047W,42,24,107,257652,70682,127,56096,1,3,0,2,3,1,0,WIN
135,3633340047L,24,42,50,216141,111018,143,49106,0,0,1,2,1,2,2,LOSS
136,3633340047W,43,40,72,280110,94086,85,62865,0,2,0,3,4,1,0,WIN
137,3633340047L,40,43,88,267511,89717,130,60558,0,1,0,4,1,3,0,LOSS
138,3633340047W,63,50,155,490110,164671,230,81139,1,1,2,2,1,0,1,WIN
139,3633340047L,50,63,106,485360,191506,219,74604,0,1,2,2,1,1,2,LOSS
140,3633340047W,24,9,62,99366,25749,111,31781,1,1,1,3,0,1,2,WIN
141,3633340047L,9,24,15,53962,38764,49,27412,0,2,2,2,1,2,1,LOSS
142,3633340047W,35,26,94,189430,88431,87,49390,1,1,3,1,0,1,3,WIN
143,3633340047L,26,35,70,200882,76520,125,44605,0,1,1,3,1,2,0,LOSS
144,3633340047W,40,22,113,268944,80736,126,57596,1,1,1,2,2,1,0,WIN
145,3633340047L,22,40,68,228991,119802,167,50496,0,0,1,4,0,4,1,LOSS
146,3633340047W,60,34,152,428620,113149,151,75183,1,2,1,1,2,0,1,WIN
147,3633340047L,34,60,52,379333,151922,138,67872,0,2,3,2,1,0,2,LOSS
148,3633340047W,40,23,95,196013,73278,116,47660,1,1,2,2,1,1,2,WIN
149,3633340047L,23,40,48,175769,82774,83,42749,0,1,1,3,1,0,1,LOSS
150,3633340047W,44,42,100,240160,89714,147,57756,1,3,0,2,2,2,0,WIN
151,3633340047L,40,44,94,251807,107509,101,55298,0,2,3,1,1,0,2,LOSS
152,3633340047W,30,16,72,157645,35182,44,42246,1,1,0,5,3,0,0,WIN
153,3633340047L,16,30,31,103275,53622,88,35385,0,1,1,2,2,2,1,LOSS
154,3633340047W,45,43,115,227430,103419,173,57011,0,0,2,1,2,2,2,WIN
155,3633340047L,43,45,108,252442,86868,150,52718,1,0,2,2,2,2,1,LOSS
156,3633340047W,34,19,66,168503,51146,42,44216,1,3,1,2,2,0,0,WIN
157,3633340047L,19,34,48,141017,56729,58,37209,0,3,0,3,2,0,0,LOSS
158,3633340047W,41,30,100,326239,104822,151,65206,1,1,0,4,1,2,0,WIN
159,3633340047L,29,41,71,297748,130137,125,60272,0,0,1,2,2,2,1,LOSS
160,3633340047W,34,22,103,177495,62849,130,47519,1,1,1,2,2,3,1,WIN
161,3633340047L,22,34,64,152211,78478,71,42006,0,1,3,1,1,1,2,LOSS
162,3633340047W,53,72,123,393367,146935,109,71827,0,2,1,2,3,0,0,WIN
163,3633340047L,72,53,158,358020,150168,149,72333,1,1,1,4,2,0,1,LOSS
164,3633340047W,43,37,85,267776,78073,95,60300,1,3,1,2,0,1,0,WIN
165,3633340047L,37,43,73,252488,100269,70,57072,0,1,1,3,2,2,0,LOSS
166,3633340047W,58,52,142,462598,172783,164,75187,1,1,3,1,1,0,2,WIN
167,3633340047L,52,58,150,417576,152962,181,71819,0,0,1,3,2,2,1,LOSS
168,3633340047W,48,47,127,382306,148221,160,74537,0,2,3,2,0,2,1,WIN
169,3633340047L,47,48,119,330361,155696,222,67567,1,0,2,3,1,3,1,LOSS
170,3633340047W,76,63,191,572771,193955,271,87214,0,1,3,2,1,1,2,WIN
171,3633340047L,63,76,143,501633,247240,199,82123,1,0,2,2,0,1,3,LOSS
172,3633340047W,44,29,105,248897,78003,171,56679,1,0,1,4,1,1,1,WIN
173,3633340047L,29,44,67,212122,116065,120,49615,0,1,2,2,1,1,2,LOSS
174,3633340047W,66,61,177,396386,144348,248,72323,1,0,2,2,1,1,2,WIN
175,3633340047L,61,66,135,362555,203366,117,70358,0,3,4,0,0,0,2,LOSS
176,3633340047W,39,44,104,423135,145956,168,73652,0,0,2,2,1,1,2,WIN
177,3633340047L,44,39,87,408777,143980,145,70065,1,2,1,2,1,2,2,LOSS
178,3633340047W,38,32,99,253188,93626,77,57634,1,2,1,2,1,2,1,WIN
179,3633340047L,32,38,80,263659,106614,191,54541,0,2,2,2,0,2,2,LOSS
180,3633340047W,30,34,90,235903,94412,41,54836,1,1,4,0,1,1,2,WIN
181,3633340047L,34,30,88,225649,76921,118,51608,0,3,2,1,2,1,0,LOSS
0,3633340047W,43,60,97,388195,187097,234,70087,0,2,0,3,1,0,3,WIN
1,3633340047L,58,43,170,424275,146323,179,71260,1,0,2,4,1,3,0,LOSS
2,3633340047W,39,42,93,327363,149827,156,65735,1,1,2,2,1,2,2,WIN
3,3633340047L,42,39,98,338459,133510,192,62729,0,2,1,4,0,2,0,LOSS
4,3633340047W,43,33,92,273766,91827,97,57130,1,0,2,3,1,0,1,WIN
5,3633340047L,32,43,56,261536,89439,110,52361,0,2,4,1,0,0,2,LOSS
6,3633340047W,41,42,91,226358,102199,51,55065,0,2,3,2,1,0,0,WIN
7,3633340047L,42,41,93,224109,92767,52,53609,1,1,1,0,3,1,0,LOSS
8,3633340047W,39,35,103,422694,118278,63,71814,1,0,4,1,1,0,2,WIN
9,3633340047L,34,39,91,359685,107596,113,69789,0,1,1,3,3,1,1,LOSS
10,3633340047W,42,28,111,254933,69175,117,56901,0,1,0,5,2,2,0,WIN
11,3633340047L,28,42,50,232827,101430,73,52587,1,3,1,3,1,1,0,LOSS
12,3633340047W,50,41,139,326735,117131,163,66186,0,1,2,2,1,1,1,WIN
13,3633340047L,41,50,97,302035,148656,214,65383,1,2,2,3,0,1,1,LOSS
14,3633340047W,47,44,88,400623,176780,189,74597,0,2,3,0,0,3,1,WIN
15,3633340047L,44,47,115,366285,137784,201,69685,1,1,1,4,0,2,1,LOSS
16,3633340047W,66,67,143,532944,223405,226,86376,0,1,3,2,1,1,2,WIN
17,3633340047L,66,66,148,523517,212592,256,84697,0,1,2,2,2,2,0,LOSS
18,3633340047W,53,23,132,336202,117090,213,66088,1,1,1,4,1,2,0,WIN
19,3633340047L,23,53,57,329175,123953,129,58319,0,2,1,1,2,0,1,LOSS
20,3633340047W,41,19,111,209889,53254,130,52055,1,1,1,2,3,1,1,WIN
21,3633340047L,19,41,45,181544,106630,61,45530,0,0,2,1,2,1,2,LOSS
22,3633340047W,51,25,145,252771,92229,141,56102,0,1,0,3,1,1,2,WIN
23,3633340047L,25,51,71,218775,106009,108,51346,1,1,3,2,0,0,2,LOSS
24,3633340047W,46,34,136,349484,128982,108,66943,0,2,2,1,1,2,2,WIN
25,3633340047L,33,46,100,292874,116948,211,62225,1,2,3,2,2,0,1,LOSS
26,3633340047W,48,42,127,311071,120416,155,64982,1,2,2,4,0,2,0,WIN
27,3633340047L,42,48,93,339232,135457,185,62193,0,2,2,1,2,0,1,LOSS
28,3633340047W,40,53,111,334785,137635,122,64891,0,1,3,1,1,1,2,WIN
29,3633340047L,53,40,142,354563,125527,290,64118,1,0,2,2,1,1,2,LOSS
30,3633340047W,51,48,100,506652,195002,145,77242,0,2,3,2,0,0,1,WIN
31,3633340047L,48,51,115,444027,159072,208,74025,1,1,1,4,1,1,0,LOSS
32,3633340047W,52,83,119,1159153,426378,502,111530,0,2,3,2,0,0,2,WIN
33,3633340047L,83,52,250,1090166,286327,889,113320,1,1,0,4,0,4,1,LOSS
34,3633340047W,70,53,148,499799,165292,172,83561,1,1,3,3,1,0,1,WIN
35,3633340047L,53,71,103,452723,182225,95,79758,0,1,2,2,3,0,0,LOSS
36,3633340047W,56,60,128,493938,183097,183,75964,0,0,2,3,2,0,2,WIN
37,3633340047L,60,56,147,433914,175599,144,76283,1,2,1,1,2,1,1,LOSS
38,3633340047W,43,38,118,306856,125727,218,64939,0,0,1,3,1,1,1,WIN
39,3633340047L,38,43,95,344738,117450,215,60946,1,1,1,3,1,2,0,LOSS
40,3633340047W,56,34,142,213288,79842,212,54652,1,3,2,2,0,1,1,WIN
41,3633340047L,34,56,79,223632,115294,97,48096,0,2,1,3,1,2,0,LOSS
42,3633340047W,59,42,165,375062,157105,347,74291,1,1,2,3,0,2,1,WIN
43,3633340047L,40,60,71,404026,179473,81,67509,0,2,2,2,1,0,1,LOSS
44,3633340047W,53,40,136,390503,134768,88,69086,1,1,1,2,2,0,1,WIN
45,3633340047L,40,53,86,337168,151898,175,64147,0,3,2,3,0,0,1,LOSS
46,3633340047W,31,27,73,319011,87815,145,62084,0,1,2,2,2,1,1,WIN
47,3633340047L,26,31,66,278296,115026,100,58235,0,0,1,2,2,1,2,LOSS
48,3633340047W,41,31,107,236127,88356,84,55441,0,0,1,3,2,0,1,WIN
49,3633340047L,31,41,69,205029,91095,117,49314,0,0,3,2,2,0,2,LOSS
50,3633340047W,31,17,82,158453,50503,106,41583,1,0,2,3,1,2,1,WIN
51,3633340047L,17,31,42,145878,59366,98,36196,0,1,1,1,2,1,2,LOSS
52,3633340047W,34,27,91,263698,76772,104,60324,1,2,1,3,0,2,0,WIN
53,3633340047L,27,35,51,231928,95016,87,53829,0,2,3,1,2,0,1,LOSS
54,3633340047W,48,29,122,266001,85052,200,57245,1,0,0,2,2,4,1,WIN
55,3633340047L,29,48,57,221060,113134,92,51012,0,1,2,2,1,1,2,LOSS
56,3633340047W,66,50,154,325813,153225,159,70093,1,2,1,2,0,2,1,WIN
57,3633340047L,50,66,104,360384,161873,136,65187,0,3,1,2,2,0,0,LOSS
58,3633340047W,59,59,137,472227,180434,185,76901,1,0,1,3,1,0,1,WIN
59,3633340047L,59,60,133,441528,179238,401,74020,0,1,2,3,0,0,2,LOSS
60,3633340047W,56,41,120,369237,115339,177,71093,1,1,0,4,1,3,0,WIN
61,3633340047L,41,56,95,345265,130796,71,66163,0,1,1,4,1,1,0,LOSS
62,3633340047W,64,67,144,632134,211361,287,89666,0,2,4,1,1,1,1,WIN
63,3633340047L,67,64,166,625581,254675,381,88769,1,0,1,3,1,1,2,LOSS
64,3633340047W,36,33,86,204212,89174,125,50877,1,2,3,2,1,0,1,WIN
65,3633340047L,33,36,93,192825,76373,154,46566,0,0,1,2,2,1,1,LOSS
66,3633340047W,44,37,112,391366,113618,173,67202,1,2,2,3,0,1,1,WIN
67,3633340047L,37,44,95,332408,132250,152,62579,0,0,2,2,2,1,1,LOSS
68,3633340047W,53,54,104,391051,187534,131,81725,1,0,1,2,2,1,1,WIN
69,3633340047L,53,53,109,519040,154594,196,81495,0,1,1,1,3,2,0,LOSS
70,3633340047W,26,15,57,126771,49202,52,39433,1,2,4,1,0,1,2,WIN
71,3633340047L,15,26,40,121705,50041,65,35414,0,1,2,2,2,0,1,LOSS
72,3633340047W,33,32,77,172592,68606,99,47972,1,1,2,4,1,1,1,WIN
73,3633340047L,31,33,57,189504,73596,87,45561,0,3,2,1,2,1,1,LOSS
74,3633340047W,42,30,107,253438,103842,134,58169,0,1,3,1,0,0,3,WIN
75,3633340047L,30,43,71,280257,115390,81,54356,1,2,2,2,1,0,2,LOSS
76,3633340047W,65,69,161,544493,174390,107,80868,1,2,2,1,2,0,0,WIN
77,3633340047L,69,65,132,378110,220210,243,78504,0,1,4,1,0,1,1,LOSS
78,3633340047W,49,18,130,172260,49382,150,46214,1,2,2,3,0,2,1,WIN
79,3633340047L,18,49,45,116233,79773,73,37124,0,1,3,2,1,1,2,LOSS
80,3633340047W,71,64,185,821528,172660,277,102992,1,0,1,4,1,3,0,WIN
81,3633340047L,64,72,118,699598,227301,156,98794,0,3,1,3,1,1,0,LOSS
82,3633340047W,58,39,148,241993,111141,153,61255,1,0,3,3,0,3,1,WIN
83,3633340047L,38,58,79,229378,105554,114,53464,0,1,2,2,1,1,2,LOSS
84,3633340047W,23,33,46,140025,59467,64,42963,1,2,1,2,2,1,0,WIN
85,3633340047L,33,23,56,146738,46677,69,41230,0,1,2,4,0,0,1,LOSS
86,3633340047W,50,33,128,350239,126251,116,70610,0,1,3,0,1,0,3,WIN
87,3633340047L,31,50,75,332536,157532,152,64904,1,0,3,3,0,1,2,LOSS
88,3633340047W,52,43,140,335367,132587,235,67501,0,2,0,2,2,3,0,WIN
89,3633340047L,43,53,118,329594,141255,163,62900,0,1,3,2,0,1,2,LOSS
90,3633340047W,40,33,102,249779,87115,115,56837,0,1,1,1,3,1,0,WIN
91,3633340047L,33,40,83,235873,104528,88,53635,1,0,1,1,2,2,2,LOSS
92,3633340047W,43,42,105,291362,114818,186,62106,0,1,1,3,1,1,0,WIN
93,3633340047L,42,45,89,287909,126426,155,59446,1,0,2,1,2,1,2,LOSS
94,3633340047W,45,35,87,192457,79303,113,51091,1,0,2,2,2,1,1,WIN
95,3633340047L,34,45,69,167251,80187,95,45790,0,2,0,3,1,1,0,LOSS
96,3633340047W,36,32,97,286768,77374,95,58506,0,1,1,2,2,1,1,WIN
97,3633340047L,32,36,71,239196,92183,72,56051,1,4,4,0,1,0,1,LOSS
98,3633340047W,53,36,125,291403,98942,76,65205,1,3,1,0,2,1,0,WIN
99,3633340047L,35,53,92,298000,132541,101,61342,0,3,3,0,2,0,1,LOSS
100,3633340047W,62,38,159,276202,99405,147,60187,1,1,2,1,2,1,1,WIN
101,3633340047L,38,62,80,234834,140916,130,53510,0,0,2,3,1,0,2,LOSS
102,3633340047W,71,71,135,662951,211209,156,94904,0,1,1,2,3,0,0,WIN
103,3633340047L,71,71,166,606384,218642,155,94547,1,1,2,3,1,2,0,LOSS
104,3633340047W,48,29,129,282795,83242,159,59093,1,1,1,4,0,2,0,WIN
105,3633340047L,29,48,72,223869,106203,74,52269,0,2,2,1,2,0,2,LOSS
106,3633340047W,47,34,103,234821,85951,138,56103,0,2,0,1,3,1,0,WIN
107,3633340047L,34,47,77,204092,104431,113,50111,1,2,2,2,1,1,0,LOSS
108,3633340047W,35,15,79,207338,60731,113,52190,1,0,1,4,1,2,0,WIN
109,3633340047L,15,35,30,195125,77071,31,44794,0,1,1,3,1,2,1,LOSS
110,3633340047W,49,59,110,469336,140109,191,79630,1,1,0,2,3,1,0,WIN
111,3633340047L,59,49,104,478109,184009,130,82065,0,3,1,3,1,1,0,LOSS
112,3633340047W,30,25,61,178014,86603,51,49505,1,1,2,2,1,0,2,WIN
113,3633340047L,25,30,49,183844,66230,84,45200,0,1,1,4,1,2,1,LOSS
114,3633340047W,37,41,115,391638,144192,119,67466,0,0,2,2,1,1,2,WIN
115,3633340047L,40,37,97,362089,110756,200,64628,1,1,2,3,1,1,1,LOSS
116,3633340047W,43,53,87,420111,139389,80,71580,0,1,2,1,1,0,1,WIN
117,3633340047L,53,43,104,330241,120296,231,70580,0,1,0,4,2,1,1,LOSS
118,3633340047W,32,36,79,165384,69340,89,44725,1,1,0,5,1,0,2,WIN
119,3633340047L,36,32,65,160297,72306,102,42115,0,0,2,2,1,1,3,LOSS
120,3633340047W,47,28,117,324776,91636,145,62502,0,0,1,3,2,3,0,WIN
121,3633340047L,28,47,53,273071,108199,109,56137,1,3,1,1,3,0,0,LOSS
122,3633340047W,41,33,114,244530,113641,169,52824,0,1,1,3,0,1,2,WIN
123,3633340047L,33,41,85,234219,115600,164,48146,0,0,1,2,2,2,2,LOSS
124,3633340047W,20,17,48,123546,33994,74,38626,1,0,2,3,2,1,1,WIN
125,3633340047L,17,20,25,88986,43197,55,33098,0,2,0,2,0,4,1,LOSS
126,3633340047W,44,39,95,316359,132189,120,61234,1,0,0,3,2,0,2,WIN
127,3633340047L,39,45,89,297790,119189,117,58907,0,1,2,1,1,1,2,LOSS
128,3633340047W,29,32,87,209478,94717,181,54190,0,0,3,2,1,0,3,WIN
129,3633340047L,32,29,96,238926,74542,98,50874,1,1,1,2,1,3,2,LOSS
130,3633340047W,63,35,175,462772,137472,253,76382,0,0,1,2,2,2,0,WIN
131,3633340047L,35,63,96,391575,202515,205,68928,0,1,2,1,2,0,2,LOSS
132,3633340047W,54,45,155,368155,112417,67,72819,1,0,0,1,4,1,0,WIN
133,3633340047L,45,55,93,361988,152821,95,69536,0,2,2,3,0,1,1,LOSS
134,3633340047W,29,38,67,319944,132538,101,61865,0,0,4,0,1,0,4,WIN
135,3633340047L,38,30,93,349037,85696,120,58774,1,2,1,2,1,0,0,LOSS
136,3633340047W,37,29,86,172855,61298,75,46243,1,1,0,2,1,2,1,WIN
