,matchID,total kills,total deaths,total assists,Damage Dealt,Damage Taken,Summoner Avg Level,Total Gold Earned,#Assassins,#Fighters,#Mages,#Marksman,#Supports,#Tanks,WIN/LOSS?
48,NA1_4162430610,56,38,147,119709,137021,1253,71554,1,1,1,1,2,2,1
49,NA1_4162430610,38,56,78,115976,125866,668,63795,3,2,2,0,2,0,0
50,NA1_4162329863,31,34,48,58073,89662,626,56768,2,2,0,2,1,1,1
51,NA1_4162329863,34,31,73,81125,61510,1136,53931,0,0,4,1,3,0,0
52,NA1_4162193343,98,90,203,268074,285626,787,128693,1,0,3,2,2,0,1
53,NA1_4162193343,89,98,157,270797,276935,1002,123031,1,1,1,2,0,1,0
54,NA1_4162137141,42,22,115,115594,74868,1570,56346,0,2,2,1,2,2,1
55,NA1_4162137141,22,42,51,60522,120534,700,50027,1,5,1,0,0,3,0
56,NA1_4162101525,71,66,153,160814,220746,1047,87577,1,3,2,0,1,2,1
57,NA1_4162101525,66,71,141,208466,171746,987,88707,1,1,1,2,2,0,0
58,NA1_4162035990,76,67,185,199787,237244,989,88403,3,3,1,0,1,2,1
59,NA1_4162035990,67,76,194,213169,208981,624,84201,0,2,2,0,2,3,0
60,NA1_4162008264,64,57,152,179683,164863,785,78482,0,1,3,1,1,1,1
61,NA1_4162008264,57,64,112,152384,191861,1698,77800,1,2,2,1,2,1,0
62,NA1_4161942075,58,57,130,137359,203290,853,76566,1,2,2,1,0,3,1
63,NA1_4161942075,57,59,123,184508,146999,926,72083,2,2,1,1,0,1,0
64,NA1_4161864992,60,49,144,192738,226184,1074,94699,0,2,1,1,3,3,1
65,NA1_4161864992,49,60,93,212103,202785,1337,88764,2,2,3,2,0,0,0
66,NA1_4161833715,49,31,106,102387,80637,1179,59991,0,1,2,2,2,1,1
67,NA1_4161833715,31,49,72,73499,110450,1013,52734,2,2,3,0,1,1,0
68,NA1_4161085250,38,39,81,98087,116255,879,67215,2,3,2,1,0,2,1
69,NA1_4161085250,39,38,95,106079,101136,564,64714,2,1,2,2,2,0,0
70,NA1_4161017741,77,89,181,263981,325857,922,107035,1,2,2,1,0,2,1
71,NA1_4161017741,89,77,213,304248,278133,1716,105913,1,2,3,0,1,2,0
72,NA1_4160307033,50,58,96,146596,148244,1283,74004,1,1,2,2,1,1,1
73,NA1_4160307033,58,50,115,134839,156741,1341,73909,1,1,3,1,1,1,0
74,NA1_4160314468,80,52,187,176603,184331,1575,84496,0,2,3,0,1,1,1
75,NA1_4160314468,52,80,101,166294,189899,1401,77875,1,1,2,2,0,1,0
76,NA1_4160340939,75,57,138,147780,132940,915,75603,1,1,3,2,0,1,1
77,NA1_4160340939,57,75,79,122350,154968,1004,67742,3,1,1,4,0,0,0
78,NA1_4160288364,58,57,127,145229,190317,666,85405,1,1,4,1,1,0,1
79,NA1_4160288364,57,58,135,179192,153430,999,82606,0,0,5,2,1,1,0
80,NA1_4160286364,34,28,86,80172,89514,1038,59001,2,1,1,3,2,0,1
81,NA1_4160286364,28,36,72,86139,86660,726,53992,1,1,3,1,2,1,0
82,NA1_4160284260,39,26,92,80509,69841,983,54764,3,2,3,2,0,0,1
83,NA1_4160284260,26,39,54,60364,84041,1181,49060,0,3,2,1,0,2,0
84,NA1_4159886916,45,37,125,97373,87908,862,63440,0,1,2,2,2,1,1
85,NA1_4159886916,37,45,88,78787,105361,1288,57695,0,2,4,0,2,0,0
86,NA1_4159920302,51,65,87,139076,161379,1029,73831,2,1,1,3,0,1,1
87,NA1_4159920302,63,51,123,139271,146726,1099,72176,1,2,2,0,1,2,0
88,NA1_4159767563,81,58,168,198004,185271,1345,89565,2,1,3,1,1,0,1
89,NA1_4159767563,58,81,122,173201,208885,1028,83919,1,1,2,3,2,0,0
90,NA1_4159754439,68,35,137,125578,92566,949,66274,1,0,4,1,0,0,1
91,NA1_4159754439,35,68,67,80380,129945,1418,56710,1,1,1,2,2,1,0
92,NA1_4159697822,39,31,96,89735,90692,611,60072,2,1,3,0,2,0,1
93,NA1_4159697822,31,39,74,82730,95781,418,57789,3,1,2,2,0,1,0
94,NA1_4157497386,42,27,90,79958,60621,499,52153,1,0,3,2,1,1,1
95,NA1_4157497386,27,42,47,51839,82958,822,45543,1,1,1,3,1,1,0
96,NA1_4157501054,50,54,89,147137,159485,1027,82951,0,1,4,2,2,1,1
97,NA1_4157501054,54,50,106,152227,156372,1068,83074,3,2,1,2,0,0,0
98,NA1_4157456334,31,36,76,55524,62675,1094,48554,1,1,2,1,2,1,1
99,NA1_4157456334,36,31,76,58169,58706,686,45334,3,1,1,1,0,1,0
100,NA1_4156082725,41,23,115,77644,79861,609,53110,3,2,2,1,1,0,1
101,NA1_4156082725,23,41,55,67258,79692,1112,45919,1,2,3,0,2,1,0
102,NA1_4156037836,62,47,145,113408,133230,824,64687,0,3,2,1,1,2,1
103,NA1_4156037836,46,62,92,124068,118549,1368,57722,1,2,2,1,2,1,0
104,NA1_4156062520,37,28,78,66231,64165,562,47177,3,3,1,1,1,1,1
105,NA1_4156062520,28,37,54,51241,68541,624,41284,0,1,2,2,3,0,0
106,NA1_4156008055,60,45,150,127232,115979,783,76078,0,0,4,1,2,0,1
107,NA1_4156008055,45,60,77,111662,141662,671,70617,3,2,2,1,1,1,0
108,NA1_4155279259,59,64,134,152691,203673,1041,87141,1,2,1,3,0,1,1
109,NA1_4155279259,64,59,140,196409,162128,457,87818,0,1,3,2,0,0,0
110,NA1_4155264027,46,54,112,147559,185437,1367,76192,0,3,2,2,1,1,1
111,NA1_4155264027,54,46,136,175306,164689,671,76521,1,3,3,0,1,1,0
112,NA1_4155241324,40,43,99,100896,116497,1343,62757,3,3,1,1,1,1,1
113,NA1_4155241324,41,40,97,100788,104400,814,59150,1,1,2,1,2,2,0
114,NA1_4155176369,47,43,128,128828,184188,631,72272,1,2,3,0,2,2,1
115,NA1_4155176369,43,47,79,175481,141235,1037,69672,1,0,2,3,1,1,0
116,NA1_4155015740,68,70,151,278048,229109,997,106086,1,2,2,2,0,2,1
117,NA1_4155015740,70,68,192,213316,288599,1284,103625,0,1,1,2,2,3,0
118,NA1_4155000363,73,56,149,199507,207405,651,91713,1,3,2,1,0,2,1
119,NA1_4155000363,56,73,125,195084,210945,674,89228,3,1,1,2,0,1,0
120,NA1_4154946365,42,39,111,115233,106833,954,60852,1,1,3,0,3,1,1
121,NA1_4154946365,39,42,88,95985,119945,1227,57791,1,1,1,2,2,2,0
122,NA1_4154943376,41,21,111,81475,71739,992,47664,1,1,2,1,2,1,1
123,NA1_4154943376,21,41,40,65217,88402,371,42184,2,2,1,1,0,1,0
124,NA1_4151931480,51,55,155,167910,184837,1296,81677,1,3,1,1,2,1,1
125,NA1_4151931480,55,52,142,171431,185101,448,78769,1,3,2,0,0,3,0
126,NA1_4151857350,52,56,122,151428,168776,1046,78648,2,1,1,3,1,1,1
127,NA1_4151857350,56,52,116,154113,175964,1319,77630,1,1,2,1,1,2,0
128,NA1_4151483706,44,42,100,126146,124242,925,69956,2,3,3,0,1,0,1
129,NA1_4151483706,42,45,87,111776,133166,1102,65437,0,1,2,2,1,1,0
130,NA1_4151418688,57,45,107,111632,93649,1268,64264,2,1,2,2,0,0,1
131,NA1_4151418688,45,57,95,84894,118328,759,59469,1,2,2,4,0,1,0
132,NA1_4151377352,64,41,156,141576,116551,586,74119,2,1,3,1,2,0,1
133,NA1_4151377352,41,64,84,103703,151776,1127,67600,2,3,2,0,0,2,0
134,NA1_4151365567,44,25,101,72765,56006,734,50621,2,1,3,1,0,1,1
135,NA1_4151365567,25,44,54,53288,77410,643,43256,2,3,2,0,1,1,0
136,NA1_4149541898,64,53,125,143554,155400,998,79899,3,2,2,0,1,1,1
137,NA1_4149541898,53,64,113,148426,149704,959,70791,2,3,1,1,0,1,0
138,NA1_4149457188,64,54,140,209215,157446,978,84428,2,2,3,2,1,0,1
139,NA1_4149457188,54,64,123,145511,216198,1247,80604,0,0,3,2,0,2,0
140,NA1_4149453254,41,37,85,82400,86023,1407,59351,2,0,2,2,1,0,1
141,NA1_4149453254,34,41,60,65834,90300,737,54290,2,3,2,2,0,1,0
142,NA1_4149436301,60,49,158,155552,116267,1105,73259,1,1,2,2,2,1,1
143,NA1_4149436301,49,60,117,108797,161995,915,69258,2,3,0,1,1,0,0
144,NA1_4148154108,79,71,193,230718,253503,871,98191,0,1,3,1,1,3,1
145,NA1_4148154108,71,80,146,238532,252200,806,92548,2,2,2,2,0,1,0
146,NA1_4148129821,51,35,141,128131,106335,1042,71142,1,2,3,2,1,0,1
147,NA1_4148129821,35,51,66,98957,133868,832,66151,4,3,0,0,1,1,0
148,NA1_4148056654,61,40,160,141024,111187,1225,65010,0,2,3,1,1,1,1
149,NA1_4148056654,40,61,101,102653,147342,750,58290,0,2,1,2,1,2,0
150,NA1_4148090269,58,43,127,120495,124009,1034,75733,2,2,2,1,1,1,1
151,NA1_4148090269,43,58,84,114823,130033,1140,69176,3,2,1,0,1,1,0
152,NA1_4147339949,58,54,127,170900,155477,1040,81249,3,1,3,0,0,1,1
153,NA1_4147339949,54,58,133,135527,179713,1286,78906,2,2,1,2,2,1,0
154,NA1_4147256374,57,51,133,143622,123484,924,78861,1,2,3,2,2,0,1
155,NA1_4147256374,49,57,98,112571,152328,1045,73870,2,3,2,0,0,2,0
156,NA1_4145792550,39,28,93,63106,62263,958,46244,1,1,1,3,1,0,1
157,NA1_4145792550,28,39,63,54056,68996,766,38849,2,3,2,0,1,2,0
158,NA1_4145746913,44,40,93,97900,84350,606,59510,3,0,2,2,0,1,1
159,NA1_4145746913,40,44,88,78834,101094,1171,55634,0,1,3,2,0,2,0
160,NA1_4139994949,71,73,106,197196,186172,603,95845,2,2,2,2,0,0,1
161,NA1_4139994949,73,72,148,177156,218329,1439,96152,1,2,3,1,2,1,0
162,NA1_4139949399,49,33,93,96789,95888,732,63429,1,0,2,2,2,1,1
163,NA1_4139949399,33,49,75,78185,103952,721,58998,1,1,1,4,1,0,0
164,NA1_4139964697,45,36,151,101119,93525,1194,59123,1,1,1,2,3,1,1
165,NA1_4139964697,36,46,110,83220,110234,771,54011,1,3,1,1,1,1,0
166,NA1_4137485268,39,32,89,75641,76152,1192,52885,1,2,2,3,0,1,1
167,NA1_4137485268,31,39,75,68310,79309,1448,49580,0,1,3,1,2,2,0
168,NA1_4137480376,59,53,123,147797,130045,1146,72815,2,1,4,0,1,1,1
169,NA1_4137480376,51,59,127,113485,151406,971,68831,1,1,3,1,2,1,0
170,NA1_4137397025,48,42,133,104555,105608,1664,64152,0,1,4,0,2,1,1
171,NA1_4137397025,42,48,97,94887,107001,1755,59016,0,1,2,2,2,2,0
172,NA1_4137411817,62,42,127,133894,117837,1275,69982,1,3,2,0,1,1,1
173,NA1_4137411817,41,62,92,109513,141827,635,63967,1,1,3,2,1,1,0
174,NA1_4136679725,70,56,116,171560,156155,948,86255,2,0,2,3,1,0,1
175,NA1_4136679725,56,70,119,147810,178167,584,81201,0,0,2,2,2,1,0
176,NA1_4136686250,65,43,176,206246,295133,984,88982,0,2,2,1,2,2,1
177,NA1_4136686250,43,65,101,262960,212731,1683,78687,2,2,2,1,0,2,0
178,NA1_4135868033,61,54,138,191551,156566,799,82975,4,2,2,0,1,0,1
179,NA1_4135868033,54,61,130,130917,196513,835,79783,0,2,2,1,1,2,0
180,NA1_4135070520,47,46,106,132320,129409,872,68613,1,1,2,1,1,2,1
181,NA1_4135070520,46,47,105,117691,143464,908,66368,0,1,2,1,1,2,0
182,NA1_4134876457,52,34,137,102859,91608,903,59317,1,2,1,2,0,2,1
183,NA1_4134876457,34,52,66,83904,108191,600,51704,3,4,2,0,0,1,0
184,NA1_4134111643,44,35,100,102231,108105,763,60300,2,2,2,2,1,1,1
185,NA1_4134111643,35,44,83,95115,107313,1189,60259,1,0,4,1,2,0,0
186,NA1_4134057581,72,63,198,169987,187387,1529,87290,1,4,0,1,2,0,1
187,NA1_4134057581,63,72,138,172450,178715,461,82358,2,2,0,2,0,1,0
188,NA1_4134074266,58,38,115,101953,91675,1044,62978,1,2,3,0,2,1,1
189,NA1_4134074266,38,58,74,81538,109932,1024,54465,3,2,2,0,0,0,0
190,NA1_4132732853,46,37,90,98948,143165,790,69582,0,3,1,1,1,3,1
191,NA1_4132732853,37,46,91,132497,106973,1233,66464,2,0,5,0,2,0,0
192,NA1_4132707962,53,44,115,154830,123162,1010,66762,2,2,2,1,2,1,1
193,NA1_4132707962,43,53,94,110141,163088,1295,64897,0,1,1,2,0,2,0
194,NA1_4131370490,54,49,114,117876,141774,1144,71077,0,2,3,1,1,1,1
195,NA1_4131370490,45,54,113,110076,126403,622,67820,1,0,2,1,3,1,0
196,NA1_4131306984,60,39,143,141623,114640,1159,63787,3,2,1,2,0,1,1
197,NA1_4131306984,38,60,92,99306,152323,630,56930,1,4,0,1,1,3,0
0,NA1_4170627502,55,54,119,133103,139285,1228,63911,2,4,0,1,0,2,1
1,NA1_4170627502,54,55,145,125084,138264,1029,62292,1,1,1,2,1,1,0
2,NA1_4170002146,56,47,121,121467,122102,1056,61926,3,3,0,2,0,1,1
3,NA1_4170002146,47,56,113,113489,130328,1452,59744,2,2,3,0,1,1,0
4,NA1_4169955802,34,28,99,75802,65886,1166,55508,1,2,2,1,1,2,1
5,NA1_4169955802,28,34,57,58695,81979,1217,51454,1,1,2,3,0,1,0
6,NA1_4169715994,51,57,117,167695,157654,1348,76836,3,2,0,3,0,1,1
7,NA1_4169715994,57,51,134,140519,180076,1229,76019,0,2,2,1,1,2,0
8,NA1_4169617913,61,76,94,157850,262230,1154,96458,2,2,2,0,1,1,1
9,NA1_4169617913,75,61,166,241495,161714,896,97624,0,1,3,1,1,0,0
10,NA1_4169402700,40,46,78,129567,139189,1050,73942,2,1,1,2,1,1,1
11,NA1_4169402700,46,40,145,126909,133606,994,73700,2,1,2,2,3,0,0
12,NA1_4169375868,40,48,92,85131,134885,1198,61766,2,3,3,0,1,1,1
13,NA1_4169375868,48,40,102,124493,90649,742,59513,2,1,2,3,0,0,0
14,NA1_4169373915,35,14,91,71174,55810,604,50247,0,1,2,2,3,1,1
15,NA1_4169373915,14,35,37,50030,75363,1296,42346,2,2,2,2,1,0,0
16,NA1_4168573793,52,37,116,111758,105476,794,71760,2,0,1,3,1,0,1
17,NA1_4168573793,37,52,78,99510,117370,1414,68372,2,2,2,1,0,2,0
18,NA1_4168558383,48,42,102,119203,101873,1001,65469,2,0,1,2,2,0,1
19,NA1_4168558383,42,48,100,93623,126296,1308,61660,0,2,1,3,1,1,0
20,NA1_4168554017,47,38,123,98145,109271,1119,61495,1,1,3,2,0,1,1
21,NA1_4168554017,38,47,93,95944,108959,1186,58273,2,3,2,2,1,0,0
22,NA1_4168479730,49,32,140,99660,120776,1058,66927,1,3,2,0,2,2,1
23,NA1_4168479730,31,49,76,109275,104116,760,60125,2,0,3,1,1,0,0
24,NA1_4168465058,49,44,117,127122,126312,709,70633,3,3,0,1,0,1,1
25,NA1_4168465058,43,49,107,109117,135677,1313,66776,2,2,2,2,1,0,0
26,NA1_4168480035,52,43,101,110560,109183,860,65483,1,1,2,1,2,1,1
27,NA1_4168480035,43,52,66,101708,117055,1285,62247,2,1,2,4,0,0,0
28,NA1_4168415479,64,52,112,147327,142908,1368,72817,2,2,2,2,1,0,1
29,NA1_4168415479,52,64,96,132373,152730,1476,70892,1,1,2,2,1,1,0
30,NA1_4167852758,46,42,87,147366,142911,914,72992,1,1,3,0,0,2,1
31,NA1_4167852758,42,46,88,131580,160162,1177,68922,0,1,2,2,2,1,0
32,NA1_4164611779,30,37,89,81387,94702,1271,59024,1,2,3,0,2,2,1
33,NA1_4164611779,37,30,89,86328,86186,1099,56946,2,3,2,1,2,0,0
34,NA1_4164196374,58,59,129,160536,182234,1287,76026,1,1,4,1,0,1,1
35,NA1_4164196374,59,58,130,169611,180763,1339,72114,1,3,2,1,0,2,0
36,NA1_4164098028,56,51,140,151775,131828,1370,72283,4,3,0,2,1,0,1
37,NA1_4164098028,51,56,106,123531,163987,849,69021,2,3,3,0,0,2,0
38,NA1_4164064337,72,69,144,187119,250322,1269,90752,2,4,0,0,0,3,1
39,NA1_4164064337,69,72,189,233285,197767,1069,89282,2,1,3,3,0,0,0
40,NA1_4164044836,61,56,143,185359,199910,1502,83774,1,2,1,2,0,2,1
41,NA1_4164044836,56,63,131,183954,198804,1666,80407,1,0,2,0,2,2,0
42,NA1_4163290913,50,42,106,124999,101610,1550,70780,3,0,1,4,1,0,1
43,NA1_4163290913,42,50,83,97580,138523,954,67024,2,3,2,1,1,0,0
44,NA1_4163126493,45,42,118,95246,106415,1057,60490,1,1,1,1,1,2,1
45,NA1_4163126493,42,46,104,96946,100388,1486,55656,2,3,1,1,1,1,0
46,NA1_4158326857,72,76,144,214568,322711,1043,120267,1,1,3,3,0,1,1
47,NA1_4158326857,76,72,119,304376,226668,1136,114481,1,3,4,0,1,0,0
48,NA1_4158261445,42,28,104,89733,75336,955,53125,0,2,2,2,1,1,1
49,NA1_4158261445,28,43,62,69921,94564,1240,47866,1,2,2,1,0,2,0
50,NA1_4158211898,47,38,127,93745,85709,1403,55429,1,1,1,2,2,2,1
51,NA1_4158211898,38,47,101,74147,100997,1336,51017,2,2,1,2,1,1,0
52,NA1_4158156356,42,26,114,70639,57807,971,52276,0,3,2,1,2,1,1
53,NA1_4158156356,26,42,55,54890,76171,1428,45337,1,3,2,0,1,2,0
54,NA1_4158140409,38,25,81,57020,47359,1090,43289,2,2,1,2,1,0,1
55,NA1_4158140409,25,38,63,41986,59259,1306,36226,1,2,1,3,1,0,0
56,NA1_4158069208,41,35,80,97054,95047,1104,62304,2,2,2,1,1,1,1
57,NA1_4158069208,34,41,80,86062,105347,1028,59233,1,2,3,1,3,0,0
58,NA1_4156729007,51,34,120,114439,157317,1599,72003,0,2,3,1,1,2,1
59,NA1_4156729007,34,51,87,144838,119539,1141,66301,0,2,2,2,0,2,0
60,NA1_4156745725,48,36,111,94102,110536,962,65586,2,1,1,2,1,1,1
61,NA1_4156745725,36,49,67,95514,102963,2386,63203,2,2,1,1,1,1,0
62,NA1_4153674894,46,47,93,106046,115823,1551,61871,1,1,2,3,2,1,1
63,NA1_4153674894,47,46,93,104155,113031,1088,58579,3,3,1,2,1,0,0
64,NA1_4153392292,58,59,125,145433,177574,1329,75397,1,1,4,1,0,2,1
65,NA1_4153392292,59,58,124,152948,160183,1147,74517,0,3,0,2,1,2,0
66,NA1_4153173204,48,42,107,117494,115315,1153,69422,1,1,2,1,2,1,1
67,NA1_4153173204,41,48,93,107167,129265,1383,65637,2,3,0,2,0,1,0
68,NA1_4153151989,53,41,152,147422,127520,877,68971,2,1,1,3,2,1,1
69,NA1_4153151989,41,53,89,117829,163597,1534,63794,0,3,2,0,1,3,0
70,NA1_4152514266,70,69,149,188124,183330,1074,92539,2,1,3,1,1,1,1
71,NA1_4152514266,69,70,160,172506,200879,786,90525,1,2,2,1,0,2,0
72,NA1_4152487224,41,17,125,75889,54421,1332,47454,1,1,2,2,1,1,1
73,NA1_4152487224,17,41,38,47685,80283,1769,38880,4,4,0,1,0,0,0
74,NA1_4151518596,56,22,168,120517,56234,1419,55585,1,0,4,2,2,0,1
75,NA1_4151518596,22,56,35,49898,130043,810,45350,0,3,0,1,1,4,0
76,NA1_4147864275,79,85,124,228950,286449,1359,100824,1,3,3,0,1,1,1
77,NA1_4147864275,85,79,174,267125,246765,1283,104513,2,2,2,0,1,1,0
78,NA1_4147813508,51,40,137,149284,128468,1520,72359,1,2,3,0,2,1,1
79,NA1_4147813508,40,51,113,109726,155456,783,67539,0,1,3,2,3,1,0
80,NA1_4147839831,47,41,104,104847,109974,1133,61568,1,4,2,0,2,1,1
81,NA1_4147839831,40,47,88,91523,115122,1288,58969,2,2,1,1,1,1,0
82,NA1_4147706744,43,38,110,97361,114958,1139,71314,0,0,2,3,3,0,1
83,NA1_4147706744,37,43,80,108881,111059,947,72265,0,0,4,1,2,1,0
84,NA1_4146917252,66,61,156,171461,201188,1298,85288,1,2,1,1,3,2,1
85,NA1_4146917252,61,66,117,182166,184818,860,81582,1,1,4,1,1,1,0
86,NA1_4146817570,40,31,93,79248,71026,975,46977,1,1,2,1,2,1,1
87,NA1_4146817570,31,40,78,61994,84960,697,44075,0,2,1,2,1,2,0
88,NA1_4146676678,61,58,133,186972,178674,683,98980,0,1,4,2,2,0,1
89,NA1_4146676678,58,61,111,175965,211102,825,94856,2,3,2,0,1,1,0
90,NA1_4146654829,53,33,123,120901,89006,1312,67032,3,2,2,1,1,0,1
91,NA1_4146654829,33,53,71,81662,127154,995,58343,1,4,2,0,0,1,0
92,NA1_4146662254,55,46,128,131131,165909,1193,69001,0,2,2,1,0,4,1
93,NA1_4146662254,46,55,89,142883,136772,1254,63321,2,3,2,0,1,0,0
94,NA1_4142332592,39,37,78,63206,77450,979,55893,1,2,3,2,0,0,1
95,NA1_4142332592,36,39,90,68585,68158,1181,52660,2,1,1,3,1,0,0
96,NA1_4142008541,50,55,92,121279,141107,1060,68565,2,3,2,1,0,2,1
97,NA1_4142008541,55,51,126,127449,129318,480,66757,2,2,2,2,1,0,0
98,NA1_4141875307,65,54,153,159375,274023,781,96395,0,3,0,2,1,2,1
99,NA1_4141875307,54,65,113,261295,173294,779,92792,2,0,3,2,0,0,0
100,NA1_4141863399,28,16,67,58774,43451,655,45408,2,0,2,4,0,0,1
101,NA1_4141863399,16,28,25,40013,62842,1127,40918,1,1,2,2,2,1,0
102,NA1_4141851897,36,19,111,71959,68504,1232,48784,0,1,3,1,3,1,1
103,NA1_4141851897,18,36,51,58867,76378,973,43945,1,2,1,2,0,2,0
104,NA1_4141808664,74,57,180,202429,219535,718,95972,1,1,2,1,2,1,1
105,NA1_4141808664,57,74,125,205805,219235,629,92500,3,2,1,3,0,0,0
106,NA1_4141073734,53,39,89,93841,114304,1063,60601,1,2,2,1,0,1,1
107,NA1_4141073734,39,53,81,99312,98402,1108,53464,1,1,1,2,2,1,0
108,NA1_4140826551,45,48,93,114530,115844,1404,75831,2,1,2,1,2,0,1
109,NA1_4140826551,48,45,95,105836,120223,1509,75232,1,2,2,2,0,1,0
110,NA1_4137538692,46,39,95,96441,93886,1159,56549,3,2,1,1,1,1,1
111,NA1_4137538692,39,46,87,82072,101433,645,51434,2,0,4,2,1,1,0
112,NA1_4137502676,80,66,168,256726,176340,911,93352,1,1,1,2,0,1,1
113,NA1_4137502676,66,80,108,164426,272839,1146,89046,2,3,2,0,0,2,0
114,NA1_4137447786,59,35,155,141713,120159,929,71209,0,2,1,2,3,1,1
115,NA1_4137447786,35,59,99,113371,150818,1888,61304,1,2,2,2,2,1,0
116,NA1_4137335996,22,12,57,44265,34979,785,37105,1,1,2,3,0,0,1
117,NA1_4137335996,11,22,19,28516,46435,773,32002,2,2,2,0,0,2,0
118,NA1_4137121386,39,38,85,83593,104508,994,60313,1,2,2,1,1,1,1
119,NA1_4137121386,38,39,93,94791,88106,1369,57621,1,1,4,1,0,0,0
120,NA1_4137057142,57,47,140,149618,131490,1210,76135,2,1,2,2,1,0,1
121,NA1_4137057142,47,57,106,123864,155674,997,70774,3,2,1,2,1,1,0
122,NA1_4136914399,42,34,88,84039,75376,1064,54201,0,1,2,3,0,2,1
123,NA1_4136914399,34,42,78,70364,90848,1047,51214,0,1,2,3,2,1,0
124,NA1_4136148606,51,24,126,81030,70338,980,54816,1,0,3,1,3,0,1
125,NA1_4136148606,23,51,42,59113,85315,873,47275,2,3,2,0,2,1,0
126,NA1_4135982630,53,56,121,155255,120759,1173,76589,2,1,1,3,1,1,1
127,NA1_4135982630,56,53,138,113083,163919,1179,74970,1,1,3,1,1,2,0
128,NA1_4131021885,61,35,144,132565,101593,1250,69198,1,0,5,1,2,0,1
129,NA1_4131021885,35,61,63,93934,137021,1739,60313,0,1,3,2,2,0,0
130,NA1_4130458481,68,63,127,172716,161883,1171,78100,1,2,2,2,1,1,1
131,NA1_4130458481,63,68,141,151930,185808,1147,76398,0,3,2,1,2,2,0
132,NA1_4130444760,57,47,119,134710,137622,988,61353,2,3,2,0,0,2,1
133,NA1_4130444760,47,57,145,120835,146142,1545,56014,2,3,1,2,0,1,0
134,NA1_4130480007,36,14,75,56314,36041,1569,46888,0,0,4,1,5,0,1
135,NA1_4130480007,14,36,21,31441,58090,1427,38564,1,1,3,3,1,1,0
136,NA1_4130140104,56,53,110,145594,139722,1478,76801,2,2,2,1,1,1,1
137,NA1_4130140104,53,56,114,132134,159104,834,74539,0,2,2,1,2,2,0
138,NA1_4129825933,46,31,119,89809,90817,750,61622,1,2,2,1,2,2,1
139,NA1_4129825933,31,46,80,81027,104970,1285,57661,3,1,1,1,3,1,0
140,NA1_4129744178,102,64,188,284078,229698,1147,121480,1,1,3,2,2,0,1
141,NA1_4129744178,64,102,91,219762,296727,1119,110305,1,0,3,1,2,0,0
142,NA1_4125135052,63,59,161,219796,194912,1230,103761,1,1,3,1,3,1,1
143,NA1_4125135052,59,63,122,177809,233467,824,101129,3,0,2,1,1,1,0
144,NA1_4119941145,51,39,126,114714,115194,776,71332,2,2,2,1,2,1,1
145,NA1_4119941145,39,51,92,109558,121908,1340,65649,2,1,2,2,1,0,0
146,NA1_4119769682,45,31,96,91833,72656,1111,55964,3,1,3,1,0,1,1
147,NA1_4119769682,31,45,60,67688,95557,1003,50433,0,2,3,1,0,2,0
148,NA1_4119614345,40,34,77,76271,77982,1056,59509,2,2,3,2,0,0,1
149,NA1_4119614345,34,40,55,71725,79127,759,54080,2,0,3,2,2,0,0
150,NA1_4119336831,39,49,90,80583,108777,1073,54016,1,2,2,1,1,2,1
151,NA1_4119336831,49,39,113,101638,90076,1280,52909,3,4,0,1,0,1,0
152,NA1_4118330866,49,35,124,91521,94393,1253,59497,1,2,3,0,2,1,1
153,NA1_4118330866,35,49,70,84288,94497,1797,55071,2,1,3,1,1,1,0
154,NA1_4118275748,51,46,146,126712,180096,973,78408,1,3,0,1,2,2,1
155,NA1_4118275748,46,51,103,164905,134638,1304,73367,3,2,3,1,0,0,0
156,NA1_4114661836,54,56,109,140473,127405,1198,72884,1,1,3,1,0,1,1
157,NA1_4114661836,54,55,125,120435,150742,1057,70598,1,1,3,2,2,1,0
158,NA1_4114419082,47,51,110,110891,154952,916,71854,1,2,1,1,2,1,1
159,NA1_4114419082,51,47,136,140358,119476,1666,70960,0,1,2,1,1,2,0
160,NA1_4114426935,57,38,123,122744,98378,1069,68619,1,2,2,1,1,1,1
161,NA1_4114426935,38,57,73,93595,129433,1192,63161,1,1,3,1,0,1,0
162,NA1_4113273175,62,54,153,173662,140325,1154,75633,1,2,1,1,0,2,1
163,NA1_4113273175,54,62,139,132288,187668,631,72853,0,3,2,0,1,2,0
164,NA1_4113229652,57,49,126,130041,161775,696,69343,2,1,2,2,0,1,1
165,NA1_4113229652,49,57,138,143400,136719,1151,66797,1,2,1,2,2,1,0
166,NA1_4113111230,25,18,56,44276,50455,877,44655,3,3,0,3,0,0,1
167,NA1_4113111230,18,25,43,46867,48329,1111,40497,2,1,0,2,2,1,0
168,NA1_4113012928,43,32,93,87028,110221,1201,60901,1,1,3,1,2,1,1
169,NA1_4113012928,32,43,84,102096,91299,951,56472,2,0,3,1,1,0,0
170,NA1_4112962414,50,38,117,98742,99896,1167,60231,2,2,0,2,0,2,1
171,NA1_4112962414,38,50,80,92538,111976,1519,54511,3,3,2,0,1,1,0
0,NA1_4171395572,61,56,118,182690,229873,1377,94650,1,2,3,1,1,1,1
1,NA1_4171395572,56,61,125,216102,189091,1362,90485,0,1,3,2,2,1,0
2,NA1_4171159297,67,52,160,198632,119841,1622,80069,1,0,3,3,1,0,1
3,NA1_4171159297,52,67,90,111215,212404,1376,72956,0,2,1,2,2,2,0
